Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-11-10 19:00:00,Norway,Southwest Norway,NO-NO2,1.27,27.02,99.84,99.84,entsoe.eu,false,
2023-11-10 20:00:00,Norway,Southwest Norway,NO-NO2,1.26,26.99,99.84,99.78,entsoe.eu,false,
2023-11-10 21:00:00,Norway,Southwest Norway,NO-NO2,1.28,27.1,99.84,99.64,entsoe.eu,false,
2023-11-10 22:00:00,Norway,Southwest Norway,NO-NO2,1.3,27.22,99.84,99.36,entsoe.eu,false,
2023-11-10 23:00:00,Norway,Southwest Norway,NO-NO2,1.39,27.35,99.83,98.8,entsoe.eu,false,
2023-11-11 00:00:00,Norway,Southwest Norway,NO-NO2,1.42,27.44,99.82,98.89,entsoe.eu,false,
2023-11-11 01:00:00,Norway,Southwest Norway,NO-NO2,1.41,27.31,99.81,98.67,entsoe.eu,false,
2023-11-11 02:00:00,Norway,Southwest Norway,NO-NO2,1.39,27.36,99.82,98.93,entsoe.eu,false,
2023-11-11 03:00:00,Norway,Southwest Norway,NO-NO2,1.42,27.43,99.82,98.83,entsoe.eu,false,
2023-11-11 04:00:00,Norway,Southwest Norway,NO-NO2,1.4,27.38,99.82,98.81,entsoe.eu,false,
2023-11-11 05:00:00,Norway,Southwest Norway,NO-NO2,1.37,27.41,99.83,99.31,entsoe.eu,false,
2023-11-11 06:00:00,Norway,Southwest Norway,NO-NO2,1.36,27.38,99.83,99.21,entsoe.eu,false,
2023-11-11 07:00:00,Norway,Southwest Norway,NO-NO2,1.34,27.33,99.84,99.31,entsoe.eu,false,
2023-11-11 08:00:00,Norway,Southwest Norway,NO-NO2,1.35,27.43,99.83,99.51,entsoe.eu,false,
2023-11-11 09:00:00,Norway,Southwest Norway,NO-NO2,1.38,27.54,99.83,99.63,entsoe.eu,false,
2023-11-11 10:00:00,Norway,Southwest Norway,NO-NO2,1.4,27.63,99.83,99.72,entsoe.eu,false,
2023-11-11 11:00:00,Norway,Southwest Norway,NO-NO2,1.41,27.65,99.82,99.71,entsoe.eu,false,
2023-11-11 12:00:00,Norway,Southwest Norway,NO-NO2,1.42,27.62,99.82,99.54,entsoe.eu,false,
2023-11-11 13:00:00,Norway,Southwest Norway,NO-NO2,1.39,27.55,99.83,99.56,entsoe.eu,false,
2023-11-11 14:00:00,Norway,Southwest Norway,NO-NO2,1.34,27.31,99.83,99.47,entsoe.eu,false,
2023-11-11 15:00:00,Norway,Southwest Norway,NO-NO2,1.34,27.25,99.83,99.48,entsoe.eu,false,
2023-11-11 16:00:00,Norway,Southwest Norway,NO-NO2,1.36,27.36,99.84,99.64,entsoe.eu,false,
2023-11-11 17:00:00,Norway,Southwest Norway,NO-NO2,1.35,27.28,99.84,99.67,entsoe.eu,false,
2023-11-11 18:00:00,Norway,Southwest Norway,NO-NO2,1.31,27.24,99.84,99.65,entsoe.eu,false,
2023-11-11 19:00:00,Norway,Southwest Norway,NO-NO2,1.31,27.16,99.84,99.48,entsoe.eu,false,
2023-11-11 20:00:00,Norway,Southwest Norway,NO-NO2,1.31,27.11,99.84,99.47,entsoe.eu,false,
2023-11-11 21:00:00,Norway,Southwest Norway,NO-NO2,1.32,27.02,99.83,99.23,entsoe.eu,false,
2023-11-11 22:00:00,Norway,Southwest Norway,NO-NO2,1.36,27.06,99.83,99.03,entsoe.eu,false,
2023-11-11 23:00:00,Norway,Southwest Norway,NO-NO2,1.37,27.16,99.83,98.98,entsoe.eu,false,
2023-11-12 00:00:00,Norway,Southwest Norway,NO-NO2,1.36,26.95,99.82,98.63,entsoe.eu,false,
2023-11-12 01:00:00,Norway,Southwest Norway,NO-NO2,1.37,26.96,99.82,98.68,entsoe.eu,false,
2023-11-12 02:00:00,Norway,Southwest Norway,NO-NO2,1.38,26.98,99.82,98.68,entsoe.eu,false,
2023-11-12 03:00:00,Norway,Southwest Norway,NO-NO2,1.38,27.01,99.82,98.45,entsoe.eu,false,
2023-11-12 04:00:00,Norway,Southwest Norway,NO-NO2,1.3,26.78,99.82,98.4,entsoe.eu,false,
2023-11-12 05:00:00,Norway,Southwest Norway,NO-NO2,1.32,26.89,99.82,98.67,entsoe.eu,false,
2023-11-12 06:00:00,Norway,Southwest Norway,NO-NO2,1.38,27.13,99.82,98.83,entsoe.eu,false,
2023-11-12 07:00:00,Norway,Southwest Norway,NO-NO2,1.35,27.09,99.83,99.03,entsoe.eu,false,
2023-11-12 08:00:00,Norway,Southwest Norway,NO-NO2,1.33,27.11,99.83,99.39,entsoe.eu,false,
2023-11-12 09:00:00,Norway,Southwest Norway,NO-NO2,1.35,27.29,99.83,99.65,entsoe.eu,false,
2023-11-12 10:00:00,Norway,Southwest Norway,NO-NO2,1.39,27.49,99.82,99.7,entsoe.eu,false,
2023-11-12 11:00:00,Norway,Southwest Norway,NO-NO2,1.36,27.4,99.82,99.63,entsoe.eu,false,
2023-11-12 12:00:00,Norway,Southwest Norway,NO-NO2,1.35,27.38,99.83,99.68,entsoe.eu,false,
2023-11-12 13:00:00,Norway,Southwest Norway,NO-NO2,1.31,27.27,99.84,99.7,entsoe.eu,false,
2023-11-12 14:00:00,Norway,Southwest Norway,NO-NO2,1.3,27.17,99.84,99.68,entsoe.eu,false,
2023-11-12 15:00:00,Norway,Southwest Norway,NO-NO2,1.29,27.07,99.84,99.7,entsoe.eu,false,
2023-11-12 16:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.89,99.84,99.61,entsoe.eu,false,
2023-11-12 17:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.81,99.84,99.57,entsoe.eu,false,
2023-11-12 18:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.83,99.84,99.61,entsoe.eu,false,
2023-11-12 19:00:00,Norway,Southwest Norway,NO-NO2,1.26,26.79,99.84,99.59,entsoe.eu,false,
2023-11-12 20:00:00,Norway,Southwest Norway,NO-NO2,1.29,26.92,99.84,99.55,entsoe.eu,false,
2023-11-12 21:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.84,99.84,99.52,entsoe.eu,false,
2023-11-12 22:00:00,Norway,Southwest Norway,NO-NO2,1.32,27.0,99.83,99.28,entsoe.eu,false,
2023-11-12 23:00:00,Norway,Southwest Norway,NO-NO2,1.22,26.62,99.83,99.31,entsoe.eu,false,
2023-11-13 00:00:00,Norway,Southwest Norway,NO-NO2,1.26,26.68,99.82,99.34,entsoe.eu,false,
2023-11-13 01:00:00,Norway,Southwest Norway,NO-NO2,1.29,26.73,99.82,99.65,entsoe.eu,false,
2023-11-13 02:00:00,Norway,Southwest Norway,NO-NO2,1.29,26.67,99.82,99.82,entsoe.eu,false,
2023-11-13 03:00:00,Norway,Southwest Norway,NO-NO2,1.28,26.48,99.82,99.82,entsoe.eu,false,
2023-11-13 04:00:00,Norway,Southwest Norway,NO-NO2,4.45,30.92,99.06,98.27,entsoe.eu,false,
2023-11-13 05:00:00,Norway,Southwest Norway,NO-NO2,2.95,28.75,99.45,99.0,entsoe.eu,false,
2023-11-13 06:00:00,Norway,Southwest Norway,NO-NO2,1.24,26.42,99.85,99.85,entsoe.eu,false,
2023-11-13 07:00:00,Norway,Southwest Norway,NO-NO2,1.52,26.2,99.74,99.67,entsoe.eu,false,
2023-11-13 08:00:00,Norway,Southwest Norway,NO-NO2,1.01,25.34,99.85,99.85,entsoe.eu,false,
2023-11-13 09:00:00,Norway,Southwest Norway,NO-NO2,1.01,25.24,99.86,99.86,entsoe.eu,false,
2023-11-13 10:00:00,Norway,Southwest Norway,NO-NO2,1.01,25.12,99.85,99.85,entsoe.eu,false,
2023-11-13 11:00:00,Norway,Southwest Norway,NO-NO2,1.01,25.07,99.85,99.85,entsoe.eu,false,
2023-11-13 12:00:00,Norway,Southwest Norway,NO-NO2,1.02,25.08,99.85,99.85,entsoe.eu,false,
2023-11-13 13:00:00,Norway,Southwest Norway,NO-NO2,0.96,24.69,99.85,99.85,entsoe.eu,false,
2023-11-13 14:00:00,Norway,Southwest Norway,NO-NO2,1.33,25.04,99.77,99.77,entsoe.eu,false,
2023-11-13 15:00:00,Norway,Southwest Norway,NO-NO2,4.39,28.64,99.26,99.25,entsoe.eu,false,
2023-11-13 16:00:00,Norway,Southwest Norway,NO-NO2,1.39,25.03,99.77,99.77,entsoe.eu,false,
2023-11-13 17:00:00,Norway,Southwest Norway,NO-NO2,2.07,25.39,99.6,99.6,entsoe.eu,false,
2023-11-13 18:00:00,Norway,Southwest Norway,NO-NO2,4.25,27.89,99.2,99.19,entsoe.eu,false,
2023-11-13 19:00:00,Norway,Southwest Norway,NO-NO2,6.68,30.72,98.78,98.77,entsoe.eu,false,
2023-11-13 20:00:00,Norway,Southwest Norway,NO-NO2,17.65,42.63,97.22,97.02,entsoe.eu,false,
2023-11-13 21:00:00,Norway,Southwest Norway,NO-NO2,32.06,59.39,95.24,94.83,entsoe.eu,false,
2023-11-13 22:00:00,Norway,Southwest Norway,NO-NO2,40.2,67.96,93.88,93.43,entsoe.eu,false,
2023-11-13 23:00:00,Norway,Southwest Norway,NO-NO2,45.33,73.09,92.89,92.4,entsoe.eu,false,
2023-11-14 00:00:00,Norway,Southwest Norway,NO-NO2,45.09,72.64,92.93,92.3,entsoe.eu,false,
2023-11-14 01:00:00,Norway,Southwest Norway,NO-NO2,46.94,74.68,92.65,91.89,entsoe.eu,false,
2023-11-14 02:00:00,Norway,Southwest Norway,NO-NO2,49.15,77.19,92.37,91.41,entsoe.eu,false,
2023-11-14 03:00:00,Norway,Southwest Norway,NO-NO2,50.24,78.56,92.24,91.33,entsoe.eu,false,
2023-11-14 04:00:00,Norway,Southwest Norway,NO-NO2,46.32,74.43,92.87,92.24,entsoe.eu,false,
2023-11-14 05:00:00,Norway,Southwest Norway,NO-NO2,38.21,65.64,94.6,94.2,entsoe.eu,false,
2023-11-14 06:00:00,Norway,Southwest Norway,NO-NO2,19.83,45.46,97.38,97.11,entsoe.eu,false,
2023-11-14 07:00:00,Norway,Southwest Norway,NO-NO2,6.3,31.77,98.98,98.73,entsoe.eu,false,
2023-11-14 08:00:00,Norway,Southwest Norway,NO-NO2,7.69,33.69,98.75,98.52,entsoe.eu,false,
2023-11-14 09:00:00,Norway,Southwest Norway,NO-NO2,6.55,32.18,98.91,98.51,entsoe.eu,false,
2023-11-14 10:00:00,Norway,Southwest Norway,NO-NO2,7.86,33.95,98.7,98.08,entsoe.eu,false,
2023-11-14 11:00:00,Norway,Southwest Norway,NO-NO2,10.35,37.12,98.34,97.65,entsoe.eu,false,
2023-11-14 12:00:00,Norway,Southwest Norway,NO-NO2,7.54,34.0,98.77,98.33,entsoe.eu,false,
2023-11-14 13:00:00,Norway,Southwest Norway,NO-NO2,7.14,33.94,98.81,98.41,entsoe.eu,false,
2023-11-14 14:00:00,Norway,Southwest Norway,NO-NO2,5.77,32.28,98.98,98.68,entsoe.eu,false,
2023-11-14 15:00:00,Norway,Southwest Norway,NO-NO2,5.49,31.92,99.03,98.87,entsoe.eu,false,
2023-11-14 16:00:00,Norway,Southwest Norway,NO-NO2,3.07,28.91,99.47,99.37,entsoe.eu,false,
2023-11-14 17:00:00,Norway,Southwest Norway,NO-NO2,1.2,26.69,99.82,99.82,entsoe.eu,false,
2023-11-14 18:00:00,Norway,Southwest Norway,NO-NO2,1.18,26.7,99.83,99.83,entsoe.eu,false,
2023-11-14 19:00:00,Norway,Southwest Norway,NO-NO2,1.19,26.79,99.83,99.83,entsoe.eu,false,
2023-11-14 20:00:00,Norway,Southwest Norway,NO-NO2,1.19,26.82,99.83,99.83,entsoe.eu,false,
2023-11-14 21:00:00,Norway,Southwest Norway,NO-NO2,1.18,26.75,99.82,99.82,entsoe.eu,false,
2023-11-14 22:00:00,Norway,Southwest Norway,NO-NO2,1.21,26.73,99.82,99.82,entsoe.eu,false,
2023-11-14 23:00:00,Norway,Southwest Norway,NO-NO2,1.19,26.52,99.8,99.8,entsoe.eu,false,
2023-11-15 00:00:00,Norway,Southwest Norway,NO-NO2,1.25,26.6,99.79,99.79,entsoe.eu,false,
2023-11-15 01:00:00,Norway,Southwest Norway,NO-NO2,1.23,26.49,99.79,99.79,entsoe.eu,false,
2023-11-15 02:00:00,Norway,Southwest Norway,NO-NO2,2.88,28.78,99.34,98.81,entsoe.eu,false,
2023-11-15 03:00:00,Norway,Southwest Norway,NO-NO2,5.32,31.72,98.9,98.05,entsoe.eu,false,
2023-11-15 04:00:00,Norway,Southwest Norway,NO-NO2,9.13,36.49,97.99,96.6,entsoe.eu,false,
2023-11-15 05:00:00,Norway,Southwest Norway,NO-NO2,6.48,34.24,98.56,97.61,entsoe.eu,false,
2023-11-15 06:00:00,Norway,Southwest Norway,NO-NO2,9.13,37.82,97.85,96.88,entsoe.eu,false,
2023-11-15 07:00:00,Norway,Southwest Norway,NO-NO2,14.55,44.48,96.48,95.44,entsoe.eu,false,
2023-11-15 08:00:00,Norway,Southwest Norway,NO-NO2,13.36,42.54,96.99,96.28,entsoe.eu,false,
2023-11-15 09:00:00,Norway,Southwest Norway,NO-NO2,9.48,37.97,97.78,97.11,entsoe.eu,false,
2023-11-15 10:00:00,Norway,Southwest Norway,NO-NO2,14.66,44.55,96.54,95.55,entsoe.eu,false,
2023-11-15 11:00:00,Norway,Southwest Norway,NO-NO2,18.42,48.88,95.8,94.63,entsoe.eu,false,
2023-11-15 12:00:00,Norway,Southwest Norway,NO-NO2,17.6,47.82,96.08,95.08,entsoe.eu,false,
2023-11-15 13:00:00,Norway,Southwest Norway,NO-NO2,17.05,46.97,96.24,95.36,entsoe.eu,false,
2023-11-15 14:00:00,Norway,Southwest Norway,NO-NO2,18.71,48.51,95.8,94.92,entsoe.eu,false,
2023-11-15 15:00:00,Norway,Southwest Norway,NO-NO2,17.91,47.2,96.04,95.4,entsoe.eu,false,
2023-11-15 16:00:00,Norway,Southwest Norway,NO-NO2,9.4,36.29,98.2,98.07,entsoe.eu,false,
2023-11-15 17:00:00,Norway,Southwest Norway,NO-NO2,7.77,34.13,98.61,98.52,entsoe.eu,false,
2023-11-15 18:00:00,Norway,Southwest Norway,NO-NO2,3.84,29.53,99.31,99.28,entsoe.eu,false,
2023-11-15 19:00:00,Norway,Southwest Norway,NO-NO2,1.14,26.35,99.84,99.84,entsoe.eu,false,
2023-11-15 20:00:00,Norway,Southwest Norway,NO-NO2,1.15,26.43,99.84,99.84,entsoe.eu,false,
2023-11-15 21:00:00,Norway,Southwest Norway,NO-NO2,2.05,27.46,99.67,99.6,entsoe.eu,false,
2023-11-15 22:00:00,Norway,Southwest Norway,NO-NO2,1.29,26.35,99.8,99.8,entsoe.eu,false,
2023-11-15 23:00:00,Norway,Southwest Norway,NO-NO2,8.7,34.23,98.86,98.84,entsoe.eu,false,
2023-11-16 00:00:00,Norway,Southwest Norway,NO-NO2,12.71,38.38,98.39,98.36,entsoe.eu,false,
2023-11-16 01:00:00,Norway,Southwest Norway,NO-NO2,23.53,50.08,97.18,97.1,entsoe.eu,false,
2023-11-16 02:00:00,Norway,Southwest Norway,NO-NO2,26.77,53.59,96.79,96.67,entsoe.eu,false,
2023-11-16 03:00:00,Norway,Southwest Norway,NO-NO2,19.16,45.36,97.67,97.56,entsoe.eu,false,
2023-11-16 04:00:00,Norway,Southwest Norway,NO-NO2,4.01,28.74,99.39,99.38,entsoe.eu,false,
2023-11-16 05:00:00,Norway,Southwest Norway,NO-NO2,2.2,27.13,99.66,99.65,entsoe.eu,false,
2023-11-16 06:00:00,Norway,Southwest Norway,NO-NO2,1.53,26.29,99.79,99.79,entsoe.eu,false,
2023-11-16 07:00:00,Norway,Southwest Norway,NO-NO2,20.24,45.94,97.51,97.43,entsoe.eu,false,
2023-11-16 08:00:00,Norway,Southwest Norway,NO-NO2,8.05,32.56,98.96,98.93,entsoe.eu,false,
2023-11-16 09:00:00,Norway,Southwest Norway,NO-NO2,1.12,24.96,99.81,99.81,entsoe.eu,false,
2023-11-16 10:00:00,Norway,Southwest Norway,NO-NO2,0.96,25.11,99.84,99.84,entsoe.eu,false,
2023-11-16 11:00:00,Norway,Southwest Norway,NO-NO2,0.97,25.07,99.85,99.85,entsoe.eu,false,
2023-11-16 12:00:00,Norway,Southwest Norway,NO-NO2,1.76,26.13,99.75,99.73,entsoe.eu,false,
2023-11-16 13:00:00,Norway,Southwest Norway,NO-NO2,5.55,30.43,99.3,99.27,entsoe.eu,false,
2023-11-16 14:00:00,Norway,Southwest Norway,NO-NO2,11.45,37.11,98.62,98.56,entsoe.eu,false,
2023-11-16 15:00:00,Norway,Southwest Norway,NO-NO2,1.28,26.52,99.85,99.85,entsoe.eu,false,
2023-11-16 16:00:00,Norway,Southwest Norway,NO-NO2,1.25,26.25,99.85,99.85,entsoe.eu,false,
2023-11-16 17:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.31,99.85,99.85,entsoe.eu,false,
2023-11-16 18:00:00,Norway,Southwest Norway,NO-NO2,1.28,26.35,99.85,99.85,entsoe.eu,false,
2023-11-16 19:00:00,Norway,Southwest Norway,NO-NO2,1.25,26.35,99.85,99.85,entsoe.eu,false,
2023-11-16 20:00:00,Norway,Southwest Norway,NO-NO2,1.25,26.31,99.85,99.85,entsoe.eu,false,
2023-11-16 21:00:00,Norway,Southwest Norway,NO-NO2,1.21,26.0,99.85,99.72,entsoe.eu,false,
2023-11-16 22:00:00,Norway,Southwest Norway,NO-NO2,1.2,25.95,99.85,99.73,entsoe.eu,false,
2023-11-16 23:00:00,Norway,Southwest Norway,NO-NO2,1.23,26.06,99.85,99.62,entsoe.eu,false,
2023-11-17 00:00:00,Norway,Southwest Norway,NO-NO2,1.24,26.19,99.84,99.47,entsoe.eu,false,
2023-11-17 01:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.4,99.84,99.19,entsoe.eu,false,
2023-11-17 02:00:00,Norway,Southwest Norway,NO-NO2,1.28,26.44,99.83,99.34,entsoe.eu,false,
2023-11-17 03:00:00,Norway,Southwest Norway,NO-NO2,1.28,26.58,99.84,99.78,entsoe.eu,false,
2023-11-17 04:00:00,Norway,Southwest Norway,NO-NO2,1.29,26.7,99.84,99.84,entsoe.eu,false,
2023-11-17 05:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.77,99.85,99.85,entsoe.eu,false,
2023-11-17 06:00:00,Norway,Southwest Norway,NO-NO2,1.27,26.82,99.85,99.85,entsoe.eu,false,
2023-11-17 07:00:00,Norway,Southwest Norway,NO-NO2,1.3,26.85,99.84,99.84,entsoe.eu,false,
2023-11-17 08:00:00,Norway,Southwest Norway,NO-NO2,1.28,26.84,99.84,99.84,entsoe.eu,false,
2023-11-17 09:00:00,Norway,Southwest Norway,NO-NO2,1.29,26.99,99.85,99.85,entsoe.eu,false,
2023-11-17 10:00:00,Norway,Southwest Norway,NO-NO2,1.32,27.17,99.84,99.84,entsoe.eu,false,
2023-11-17 11:00:00,Norway,Southwest Norway,NO-NO2,3.2,29.42,99.57,99.52,entsoe.eu,false,
2023-11-17 12:00:00,Norway,Southwest Norway,NO-NO2,1.33,27.32,99.84,99.84,entsoe.eu,false,
2023-11-17 13:00:00,Norway,Southwest Norway,NO-NO2,1.36,27.5,99.84,99.84,entsoe.eu,false,
2023-11-17 14:00:00,Norway,Southwest Norway,NO-NO2,1.33,27.48,99.84,99.84,entsoe.eu,false,
2023-11-17 15:00:00,Norway,Southwest Norway,NO-NO2,6.24,32.69,99.27,99.23,entsoe.eu,false,
2023-11-17 16:00:00,Norway,Southwest Norway,NO-NO2,1.27,27.2,99.85,99.85,entsoe.eu,false,
2023-11-17 17:00:00,Norway,Southwest Norway,NO-NO2,1.27,27.07,99.85,99.85,entsoe.eu,false,
2023-11-17 18:00:00,Norway,Southwest Norway,NO-NO2,1.24,26.93,99.85,99.85,entsoe.eu,false,
2023-11-17 19:00:00,Norway,Southwest Norway,NO-NO2,1.26,26.98,99.85,99.85,entsoe.eu,false,
2023-11-17 20:00:00,Norway,Southwest Norway,NO-NO2,1.31,27.06,99.84,99.84,entsoe.eu,false,
2023-11-17 21:00:00,Norway,Southwest Norway,NO-NO2,1.19,26.53,99.84,99.84,entsoe.eu,false,
2023-11-17 22:00:00,Norway,Southwest Norway,NO-NO2,1.16,26.35,99.84,99.84,entsoe.eu,false,
2023-11-17 23:00:00,Norway,Southwest Norway,NO-NO2,1.26,26.65,99.84,99.84,entsoe.eu,false,
2023-11-18 00:00:00,Norway,Southwest Norway,NO-NO2,1.23,26.52,99.84,99.79,entsoe.eu,false,
2023-11-18 01:00:00,Norway,Southwest Norway,NO-NO2,1.25,26.47,99.84,99.84,entsoe.eu,false,
2023-11-18 02:00:00,Norway,Southwest Norway,NO-NO2,1.23,26.24,99.84,99.84,entsoe.eu,false,
2023-11-18 03:00:00,Norway,Southwest Norway,NO-NO2,1.16,25.91,99.84,99.84,entsoe.eu,false,
2023-11-18 04:00:00,Norway,Southwest Norway,NO-NO2,1.22,25.71,99.81,99.79,entsoe.eu,false,
2023-11-18 05:00:00,Norway,Southwest Norway,NO-NO2,2.65,27.46,99.46,99.16,entsoe.eu,false,
2023-11-18 06:00:00,Norway,Southwest Norway,NO-NO2,2.01,26.55,99.62,99.44,entsoe.eu,false,
2023-11-18 07:00:00,Norway,Southwest Norway,NO-NO2,1.04,25.31,99.85,99.85,entsoe.eu,false,
2023-11-18 08:00:00,Norway,Southwest Norway,NO-NO2,1.04,25.3,99.85,99.85,entsoe.eu,false,
2023-11-18 09:00:00,Norway,Southwest Norway,NO-NO2,4.96,29.61,99.38,99.3,entsoe.eu,false,
2023-11-18 10:00:00,Norway,Southwest Norway,NO-NO2,17.52,43.59,97.88,97.57,entsoe.eu,false,
2023-11-18 11:00:00,Norway,Southwest Norway,NO-NO2,18.16,44.25,97.8,97.47,entsoe.eu,false,
2023-11-18 12:00:00,Norway,Southwest Norway,NO-NO2,26.76,53.6,96.82,96.38,entsoe.eu,false,
2023-11-18 13:00:00,Norway,Southwest Norway,NO-NO2,15.12,40.61,98.17,97.94,entsoe.eu,false,
2023-11-18 14:00:00,Norway,Southwest Norway,NO-NO2,1.27,25.29,99.83,99.82,entsoe.eu,false,
2023-11-18 15:00:00,Norway,Southwest Norway,NO-NO2,1.07,25.08,99.85,99.85,entsoe.eu,false,
2023-11-18 16:00:00,Norway,Southwest Norway,NO-NO2,3.27,27.47,99.51,99.49,entsoe.eu,false,
2023-11-18 17:00:00,Norway,Southwest Norway,NO-NO2,5.46,29.77,99.17,99.15,entsoe.eu,false,
2023-11-18 18:00:00,Norway,Southwest Norway,NO-NO2,5.19,29.25,99.19,99.18,entsoe.eu,false,
2023-11-18 19:00:00,Norway,Southwest Norway,NO-NO2,12.13,36.56,98.22,98.13,entsoe.eu,false,
2023-11-18 20:00:00,Norway,Southwest Norway,NO-NO2,21.6,47.33,97.03,96.78,entsoe.eu,false,
2023-11-18 21:00:00,Norway,Southwest Norway,NO-NO2,24.02,49.99,96.63,96.32,entsoe.eu,false,
2023-11-18 22:00:00,Norway,Southwest Norway,NO-NO2,41.38,68.87,93.97,93.34,entsoe.eu,false,
2023-11-18 23:00:00,Norway,Southwest Norway,NO-NO2,48.59,77.04,92.62,91.38,entsoe.eu,false,
2023-11-19 00:00:00,Norway,Southwest Norway,NO-NO2,56.24,85.46,91.63,90.23,entsoe.eu,false,
2023-11-19 01:00:00,Norway,Southwest Norway,NO-NO2,55.17,84.61,91.42,89.65,Electricity Maps Estimation,false,
2023-11-19 02:00:00,Norway,Southwest Norway,NO-NO2,54.95,84.58,91.15,88.74,Electricity Maps Estimation,false,
2023-11-19 03:00:00,Norway,Southwest Norway,NO-NO2,54.5,84.28,91.04,88.06,Electricity Maps Estimation,false,
2023-11-19 04:00:00,Norway,Southwest Norway,NO-NO2,55.01,84.47,91.08,88.25,Electricity Maps Estimation,false,
2023-11-19 05:00:00,Norway,Southwest Norway,NO-NO2,53.25,82.23,91.56,89.42,Electricity Maps Estimation,false,
2023-11-19 06:00:00,Norway,Southwest Norway,NO-NO2,54.77,83.91,91.6,90.24,entsoe.eu,false,
2023-11-19 07:00:00,Norway,Southwest Norway,NO-NO2,53.35,82.22,92.02,91.26,entsoe.eu,false,
2023-11-19 08:00:00,Norway,Southwest Norway,NO-NO2,47.37,75.92,92.91,92.25,entsoe.eu,false,
2023-11-19 09:00:00,Norway,Southwest Norway,NO-NO2,41.81,70.16,93.71,92.88,entsoe.eu,false,
2023-11-19 10:00:00,Norway,Southwest Norway,NO-NO2,39.51,67.77,94.03,93.27,entsoe.eu,false,
2023-11-19 11:00:00,Norway,Southwest Norway,NO-NO2,39.89,68.0,94.04,93.28,entsoe.eu,false,
2023-11-19 12:00:00,Norway,Southwest Norway,NO-NO2,39.69,67.72,94.1,93.12,entsoe.eu,false,
2023-11-19 13:00:00,Norway,Southwest Norway,NO-NO2,37.94,65.74,94.3,93.21,entsoe.eu,false,
2023-11-19 14:00:00,Norway,Southwest Norway,NO-NO2,33.1,60.02,95.23,94.4,entsoe.eu,false,
2023-11-19 15:00:00,Norway,Southwest Norway,NO-NO2,22.47,47.26,96.93,96.55,entsoe.eu,false,
2023-11-19 16:00:00,Norway,Southwest Norway,NO-NO2,6.54,30.02,99.1,99.01,entsoe.eu,false,
2023-11-19 17:00:00,Norway,Southwest Norway,NO-NO2,12.33,36.75,98.26,97.99,entsoe.eu,false,
2023-11-19 18:00:00,Norway,Southwest Norway,NO-NO2,18.43,43.39,97.63,97.27,entsoe.eu,false,
2023-11-19 19:00:00,Norway,Southwest Norway,NO-NO2,19.19,44.06,97.51,97.12,entsoe.eu,false,
2023-11-19 20:00:00,Norway,Southwest Norway,NO-NO2,7.94,32.17,98.89,98.74,entsoe.eu,false,
2023-11-19 21:00:00,Norway,Southwest Norway,NO-NO2,8.13,32.81,98.75,98.54,entsoe.eu,false,
2023-11-19 22:00:00,Norway,Southwest Norway,NO-NO2,5.17,29.17,99.28,99.19,entsoe.eu,false,
2023-11-19 23:00:00,Norway,Southwest Norway,NO-NO2,10.47,34.36,98.32,98.16,entsoe.eu,false,
2023-11-20 00:00:00,Norway,Southwest Norway,NO-NO2,34.25,61.66,94.81,93.93,entsoe.eu,false,
2023-11-20 01:00:00,Norway,Southwest Norway,NO-NO2,43.08,71.96,93.6,92.42,entsoe.eu,false,
2023-11-20 02:00:00,Norway,Southwest Norway,NO-NO2,46.05,75.24,92.96,91.41,entsoe.eu,false,
2023-11-20 03:00:00,Norway,Southwest Norway,NO-NO2,26.21,53.09,95.82,94.94,entsoe.eu,false,
2023-11-20 04:00:00,Norway,Southwest Norway,NO-NO2,6.08,30.96,98.86,98.69,entsoe.eu,false,
2023-11-20 05:00:00,Norway,Southwest Norway,NO-NO2,7.53,33.12,98.52,98.39,entsoe.eu,false,
2023-11-20 06:00:00,Norway,Southwest Norway,NO-NO2,8.56,34.4,98.28,98.17,entsoe.eu,false,
2023-11-20 07:00:00,Norway,Southwest Norway,NO-NO2,2.89,27.43,99.63,99.61,entsoe.eu,false,
2023-11-20 08:00:00,Norway,Southwest Norway,NO-NO2,2.51,27.16,99.67,99.65,entsoe.eu,false,
2023-11-20 09:00:00,Norway,Southwest Norway,NO-NO2,13.03,38.81,98.39,98.27,entsoe.eu,false,
2023-11-20 10:00:00,Norway,Southwest Norway,NO-NO2,7.58,33.57,98.54,98.46,entsoe.eu,false,
2023-11-20 11:00:00,Norway,Southwest Norway,NO-NO2,1.77,26.58,99.75,99.74,entsoe.eu,false,
2023-11-20 12:00:00,Norway,Southwest Norway,NO-NO2,13.02,39.08,98.4,98.29,entsoe.eu,false,
2023-11-20 13:00:00,Norway,Southwest Norway,NO-NO2,15.79,42.17,98.05,97.9,entsoe.eu,false,
