metric,avg_power_W,avg_power_W,avg_power_W,avg_power_W,duration_s,duration_s,duration_s,duration_s,nodes,nodes,nodes,nodes,total_energy,total_energy,total_energy,total_energy,cores,req_walltime,count
machine,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,,,
func_name,,,,,,,,,,,,,,,,,,,
191,2.9996401283958876,2.339825537996107,4.268709677419356,0.7734990771484388,40.41827044892992,50.15794124249529,53.25806451612903,335.3355950131936,8.0,2.0,3.0,2.0,17623.737567728152,35586.9423865429,50829.221893860566,106974.69788245176,128.0,120.0,31.0
192,7.983321847227053,4.136998457396143,4.33,1.0093209145103603,10.162243348773435,13.00094807128557,13.0,86.19707804771036,8.0,2.0,3.0,2.0,5284.366541362187,10660.777418454169,12509.12,30099.42291683048,128.0,120.0,1.0
193,7.006962807755943,3.6716071762376794,4.24,0.8947988102146959,10.579456717185726,14.430260735376788,11.0,95.7818073491492,8.0,2.0,3.0,2.0,5501.317492936578,11832.813803008965,10457.92,32042.29486561051,128.0,120.0,2.0
194,3.701551585328521,2.5978629203968673,5.68,0.809679422647109,78.06569983892824,95.80044082168017,105.0,641.3688880534779,8.0,2.0,3.0,2.0,40594.16391624269,71134.36159683348,119179.2,207571.9638175838,128.0,120.0,1.0
195,3.866519540660287,0.3445461202163565,4.1,0.8181827314445883,122.09478240861185,154.02905105887993,152.0,1031.7983276695945,8.0,2.0,3.0,2.0,63489.28685247816,69944.88526283763,141785.6,335053.1775634922,128.0,1380.0,1.0
196,4.134674900252148,0.5271052389085198,5.078333333333333,0.8320049430929973,818.3848409942578,1036.9337282935662,1001.0,6951.730037321274,8.0,2.0,3.0,2.0,425560.1173170141,495104.1982751759,1059084.6933333334,2269716.448735399,128.0,1439.0,6.0
197,3.3325970194972148,2.462227448487301,4.244285714285714,0.7906614764475869,58.262993189793654,75.52537202718287,67.38095238095238,505.42916333973886,8.0,2.0,3.0,2.0,27887.72259908994,54768.36497115069,64097.38231292516,162346.20710605345,128.0,180.0,105.0
198,3.474384299699574,2.514351476047361,0.4899999999999999,0.797969990200676,51.42695283259694,59.69633986174444,79.0,399.2857720503252,8.0,2.0,3.0,2.0,25548.97138390121,43687.98961480348,37186.88,128625.98199318578,128.0,180.0,1.0
199,3.739651275399993,2.611869060235511,4.9,0.8116432355731295,76.0732486455868,89.53126865547235,113.0,599.3291296017609,8.0,2.0,3.0,2.0,39558.08929570514,66639.84581592595,116977.6,194116.9120545571,128.0,180.0,2.0
2,0.4380341755068312,1.163393132302403,0.5050000000000001,0.4337065279550336,5.588375973753917,7.353022216428348,7.0,48.327562972623085,1.0,1.0,1.0,1.0,75.5467221825057,1644.2408431399672,1008.5600000000001,5651.391599650693,16.0,10.0,1.0
20,0.4512884007887442,1.1888438118941407,2.4349999999999996,0.44476452986913423,4.952890860726775,5.910290954873613,8.0,38.653182163401894,1.0,1.0,1.0,1.0,68.00623463642847,1324.0322510002172,1399.6799999999998,4526.915068259832,16.0,59.0,1.0
200,3.606261382919067,2.562832186852657,4.88375,0.8047676181269422,86.23051749936725,114.83995433763324,90.75,769.0406196130671,8.0,2.0,3.0,2.0,44295.0178681152,84756.76928651615,93755.63999999998,248408.00673905085,128.0,240.0,8.0
201,4.18361681537407,2.32583114254813,2.4189999999999996,0.5636342403347298,4.86282640051725,5.613134441302502,8.4,36.660505915629855,8.0,2.0,3.0,2.0,2528.6697282689697,3972.4510909680557,6028.1088,10710.19020090006,128.0,30.0,5.0
202,3.2431902507264083,2.4293596214649886,4.91,0.7860529526219535,53.827375769025956,69.80137499540982,62.25,467.0492797771836,8.0,2.0,3.0,2.0,25148.599530536234,50323.861916000846,64520.880000000005,149742.9011207483,128.0,300.0,4.0
203,3.453985608669939,2.506852483747265,5.116666666666667,0.796918527698532,42.58111211635924,45.924882893314305,75.33333333333333,306.94416753296616,8.0,2.0,3.0,2.0,21043.166520756437,33565.44604986299,80074.3111111111,98837.73209898348,128.0,300.0,3.0
204,4.044143462703385,0.19587336925665097,4.702500000000001,0.8273384022804112,221.71246191447332,260.05760281931964,330.0,1742.7017423731052,8.0,2.0,3.0,2.0,115290.48019552612,113143.72709064464,333273.60000000003,567945.3049459236,128.0,480.0,2.0
205,2.7894701789576866,2.2625627226031133,4.425,0.7626658058726713,37.79686861169888,47.71739246233231,47.6,318.97263798866794,8.0,2.0,3.0,2.0,15463.915362137706,33383.47086540852,46381.44,101312.47942988575,128.0,60.0,5.0
206,8.283199318312143,4.282172270889437,4.1120833333333335,1.0458422850889924,12.201560632639342,15.552107104828277,15.583333333333334,103.30271841649741,8.0,2.0,3.0,2.0,6344.811528972458,12752.727825959188,14560.235555555557,36555.506990460075,128.0,60.0,12.0
207,2.750824991769628,2.248355894639444,4.233663646659116,0.7606737990401314,39.93236685855509,51.63105508541563,46.84371460928652,345.21546338284656,8.0,2.0,3.0,2.0,16140.08761607695,36027.61092713216,44497.26360741269,109559.7357706364,128.0,60.0,883.0
208,2.8464687015545493,2.2835165760547538,4.285,0.7656038208269187,41.57709659311555,53.662464746089334,49.0,358.83612767114533,8.0,2.0,3.0,2.0,17313.86692225761,37686.61889913168,46867.520000000004,114108.91581830989,128.0,60.0,3.0
209,2.6679772250951688,2.217899281592046,4.305000000000001,0.7564033555353114,21.95880337542514,29.532303091084366,23.0,197.04277690823153,8.0,2.0,3.0,2.0,8642.569653677221,20492.20251495734,22057.920000000002,62427.01957739584,128.0,60.0,12.0
21,6.162646784517264,3.502612943661089,0.3349999999999998,0.936537583553216,10.990707738328886,12.619653975953666,18.0,83.63873160393287,1.0,1.0,1.0,1.0,714.3960029913776,3294.2572788416924,2544.4799999999996,10453.553525837468,16.0,60.0,1.0
210,0.7837046420856456,1.52520139418281,2.940000000000001,0.6592777971721688,18.91313414734264,22.782608392257444,27.333333333333332,151.78212672206095,8.0,2.0,3.0,2.0,2882.251837934208,13788.621899448533,21438.08,46200.590906748104,128.0,60.0,3.0
211,1.9362996558181678,1.9489193356919987,4.33047619047619,0.7186887442975728,28.775364286912776,36.835064781296424,35.04761904761905,246.00662158864776,8.0,2.0,3.0,2.0,8630.490151555743,24291.31351824974,33726.35718820862,76752.13706418198,128.0,60.0,21.0
212,7.0160890505130755,3.6759572808481327,4.1621875,0.8958692713024107,8.490204014074619,10.866874975300746,11.0,71.88796599494248,8.0,2.0,3.0,2.0,4414.906087318802,8910.837479746611,10348.36,24058.836641933947,128.0,60.0,16.0
213,3.1959076617737154,2.411977529682331,4.74,0.7836157401618375,71.12787467880263,100.11618202211255,60.0,670.3221910330066,8.0,2.0,3.0,2.0,32801.05902868528,71956.81624761612,60883.200000000004,214706.08457103543,128.0,60.0,1.0
214,1.467684749689748,1.7766467112521895,4.8295,0.6945338005762923,26.681536400660384,35.43413108872846,29.0,236.61480131789992,8.0,2.0,3.0,2.0,6402.065177159659,22586.097101881824,29759.104,73090.38937562442,128.0,60.0,10.0
215,2.0796690066714176,2.001624896990557,5.665000000000001,0.7260787722662306,31.71954461858938,45.10343603663003,26.0,301.45210235264415,8.0,2.0,3.0,2.0,10095.621576409605,30048.269320393,29461.120000000003,94335.84298136181,128.0,60.0,1.0
216,7.13892677098293,3.7345091025814208,3.892051689860835,0.9102775297994838,9.258174241648133,12.10151220470096,11.209542743538767,80.16660469127618,8.0,2.0,3.0,2.0,4814.250605657029,9923.240007854787,10157.892770891154,26977.306970101446,128.0,60.0,2515.0
217,3.930134943098934,0.12212581865993448,4.795,0.821461813414079,175.13104351139958,232.28531150486555,186.0,1556.524920368096,8.0,2.0,3.0,2.0,91068.14262592778,98868.0860472617,190047.36,506099.58279583306,128.0,600.0,2.0
218,4.099081083393614,0.3980828919498233,4.3475,0.830170231168552,424.4036200284243,526.634528181276,550.5,3530.128545828438,8.0,2.0,3.0,2.0,220689.88241478064,242754.6136396394,530946.24,1151746.056843229,128.0,86400.0,2.0
219,4.087685647600291,0.354965093869279,4.046,0.8295828590381323,439.803215904102,577.3023139953594,482.5,3869.8972166821954,8.0,2.0,3.0,2.0,228697.67227013304,262923.98650812166,446740.96,1262308.6385115457,128.0,86400.0,10.0
22,2.5855700107844344,2.1876046695039095,0.3374999999999999,0.7521556428469337,25.33069369641766,27.16409571163475,45.625,181.15569757288662,1.0,1.0,1.0,1.0,1212.81132754486,6519.428462831096,6451.375,22107.24321563064,16.0,60.0,8.0
220,0.427817416836536,1.143774965654156,1.2849999999999997,0.4251826824580019,5.5244804884092025,7.961765671265294,5.0,52.41006719202365,8.0,2.0,3.0,2.0,590.2389722414802,4429.951862140102,2862.4,14382.547960678321,128.0,86400.0,1.0
221,4.175858490641619,0.6570762006069141,3.063125,0.8341277593567958,49186.872636186905,64500.791648966944,54036.625,432483.5108359757,8.0,2.0,3.0,2.0,25577173.77081719,31870212.270520143,43233622.93,141321924.62101838,128.0,86400.0,8.0
222,4.095510039248143,0.38453467353068665,4.41,0.8299861043574818,525.1638496806934,706.922307263609,527.0,4739.033535762543,8.0,2.0,3.0,2.0,273085.20183396054,324633.1717233817,512496.96,1546053.8716619373,128.0,86400.0,4.0
223,4.126802161228945,0.49968734389185127,4.6825,0.8315991057086923,593.8970762785599,709.6755620992496,846.0,4757.391395139976,8.0,2.0,3.0,2.0,308826.47966485115,336357.81523193466,852226.56,1553025.1379329877,128.0,86400.0,2.0
224,4.175369185731914,0.6556752939780863,4.974375,0.8341025128751108,26953.116964348486,34154.225658146584,32928.5625,229005.24061119225,8.0,2.0,3.0,2.0,14015620.821461214,16869675.009311993,34401127.815,74830925.306349,128.0,86400.0,16.0
225,4.1751966195342565,0.6551803150847223,5.0633333333333335,0.8340936178797859,27947.282665663344,37280.35660995965,28942.333333333332,249968.42052387889,8.0,2.0,3.0,2.0,14532586.98614494,18411391.751227032,30566191.182222217,81680676.73675196,128.0,86400.0,6.0
226,4.1742804834523,0.6525443090697393,4.961285714285714,0.8340463952702796,17028.963733747933,22721.783641230686,17619.057142857142,152351.39745563237,8.0,2.0,3.0,2.0,8855061.141548924,11213783.530600451,18377461.90654694,49782028.57460838,128.0,86400.0,35.0
227,4.176143935689262,0.6578929213550511,4.154999999999999,0.8341424476789258,64812.973008151246,79538.38465229864,86400.0,533305.7004006109,8.0,2.0,3.0,2.0,33702745.96423865,39308688.45800405,81202176.0,174268428.14167547,128.0,86400.0,1.0
228,4.1755832170158875,0.6562883767076202,3.4604545454545454,0.8341135452052899,38956.50245252942,52192.800235619805,39711.545454545456,349958.45960245456,8.0,2.0,3.0,2.0,20257381.2753153,25783499.698839,33792070.286281,114354712.81347898,128.0,86400.0,11.0
229,1.6670621927724756,1.8499420253222196,3.293333333333333,0.7048107924701656,31.594379112745933,42.19849789110344,33.5,281.97096057824734,8.0,2.0,3.0,2.0,8387.169014333138,27293.675291092994,27789.81333333333,87471.84187809164,128.0,86400.0,6.0
23,2.8045041042924757,2.2680894871896435,0.2425,0.7634407254505273,21.086732637867215,18.355666955363027,50.0,122.09044789622897,1.0,1.0,1.0,1.0,1083.4798811367828,4429.028449878432,6994.0,14921.290390384816,16.0,60.0,2.0
230,5.266687024733489,2.842087369069769,4.11375,0.6906730392905428,5.354748908969732,6.236830516172305,9.0,40.842427467168406,9.0,3.0,3.0,3.0,3132.528111747293,6388.139649004043,9003.419999999998,17540.06300971397,144.0,60.0,4.0
231,3.086403017488687,2.3717213889862054,4.155,0.7779713057965167,49.19610185692109,64.09398715705225,56.142857142857146,428.78108459148064,10.0,3.0,4.0,3.0,27496.90578606669,63739.89494091321,67865.48571428572,194870.45876006555,160.0,120.0,7.0
232,6.563990183523481,3.6501551257921903,4.202500000000001,0.9572249745764199,20.623539057789458,28.600633405251834,19.25,190.79680098297138,10.0,3.0,4.0,3.0,13405.300387563148,34292.86932424321,23415.7,92184.61839961047,160.0,120.0,4.0
233,4.998534309266433,3.074660806907321,0.18333333333333326,0.8765328962574824,7.205916077006178,5.80553126347503,19.0,37.947151473305865,10.0,3.0,4.0,3.0,4683.845450054016,6426.408037290233,10893.333333333334,17844.468239889844,160.0,120.0,3.0
234,8.279842245490743,4.280938142517872,4.2625,1.0456692442689048,12.286857759947456,15.637777914761628,15.75,103.87711920372104,10.0,3.0,4.0,3.0,7986.4575439658465,19234.466835156803,19309.5,51658.826734761686,160.0,120.0,4.0
235,3.9815694182817274,2.7008032629254037,1.5045454545454546,0.8241130245000229,32.681756895296616,48.62369256327947,20.763636363636362,325.0584490215457,10.0,3.0,4.0,3.0,21243.1419819428,50915.25533127878,16293.791735537188,150130.87242709927,160.0,120.0,55.0
236,8.280783852748883,4.281284285917025,4.116999999999999,1.0457177742454442,13.174130308003505,17.27669283055816,15.4,114.86677377783758,10.0,3.0,4.0,3.0,8563.184700202279,21250.33218158654,18521.888,57124.95166824084,160.0,120.0,5.0
237,3.9558517893665766,0.0755289831432499,6.110000000000001,0.8227874179441738,143.11079607696732,170.85388500649103,205.0,1144.5979280442484,10.0,3.0,4.0,3.0,93022.01745002875,107139.84651109022,311928.0,528399.0400625665,160.0,1380.0,1.0
238,3.5760158578532364,2.5517132998411243,4.5671875,0.8032086001517467,73.8505608649366,94.98097290842244,87.25,635.8798204716304,10.0,3.0,4.0,3.0,47062.19579460639,97191.57222704317,111221.9375,291559.40323016,160.0,180.0,16.0
239,3.624797509620569,2.5696464543509685,4.8100000000000005,0.8057230703683975,90.68480068364053,121.53993384965158,93.25,813.9656883491599,10.0,3.0,4.0,3.0,58497.82687306467,124717.40493014506,122493.20000000001,373541.6265298166,160.0,240.0,4.0
24,2.3743679233675903,2.109962410011728,1.0733333333333333,0.741269165288502,60.3339055280407,88.40495484526335,41.333333333333336,591.8000804185526,1.0,1.0,1.0,1.0,2684.851964623871,21107.513848595627,6331.1644444444455,72116.93927211325,16.0,60.0,3.0
240,0.07123433435576672,0.7281653037102764,1.9349999999999996,0.6284178091036429,11.0561666308033,17.39649398329028,5.0,115.67346798160222,10.0,3.0,4.0,3.0,845.769034940769,12725.647531697372,4268.0,49802.84720519575,160.0,30.0,1.0
241,3.966528929490318,0.06580368800459455,4.915000000000001,0.8233377776338172,156.7126115853562,190.46424605908916,215.0,1276.089520060829,10.0,3.0,4.0,3.0,101863.19753048153,119140.83129813227,286036.0,589213.9751414636,160.0,480.0,1.0
242,1.7142049103278172,1.8672727099860276,4.23,0.7072408014699632,27.90263354429719,36.08136434540044,33.0,240.95344272915244,10.0,3.0,4.0,3.0,9469.394472967651,32969.83858941792,40286.40000000001,106780.57305305434,160.0,60.0,1.0
243,3.1753453788753996,2.404418404816421,1.7375,0.782555848863508,124.01907972869729,190.32631630955575,60.0,1275.2150604370354,10.0,3.0,4.0,3.0,71082.18796376199,190270.54018727402,49320.0,580489.2906008351,160.0,60.0,2.0
244,1.435249610642286,1.7647228948461988,4.215000000000001,0.6928619272859438,7.859243409622595,2.613499154035048,31.0,16.539473172339452,10.0,3.0,4.0,3.0,2316.4329129430357,2345.2382665774458,37770.4,7291.557548229022,160.0,60.0,1.0
245,3.975445571727447,0.06386185601901163,4.159999999999999,0.8237973916245118,173.26091692292772,215.45893973374493,224.0,1443.6854120507494,10.0,3.0,4.0,3.0,112619.59599990302,134708.7851822188,270950.39999999997,666704.8702605498,160.0,720.0,1.0
246,4.115792863807953,0.46017918618140696,4.2425,0.8310315948049237,550.1815448126448,688.7650038825288,696.5,4617.226862351442,10.0,3.0,4.0,3.0,357618.0041282191,474303.3284208586,851680.2,2137614.689055344,160.0,720.0,2.0
247,4.122466624276071,0.48431212012503727,4.241666666666666,0.8313756083836338,498.30643679603304,570.3229991240886,780.0,3823.001529251441,10.0,3.0,4.0,3.0,323899.1839174215,394942.9389992116,953679.9999999999,1770126.5402102522,160.0,780.0,3.0
248,4.145714194534802,0.5642784836523336,4.879583333333334,0.8325739342100046,1171.8500056260677,1513.8960818242622,1351.8333333333333,10149.827852780661,10.0,3.0,4.0,3.0,761702.503656944,1067727.5279953617,1790818.6777777777,4701520.328528639,160.0,86400.0,12.0
249,4.147166025894577,0.569047010179624,4.782850241545893,0.8326487351151833,1200.6378695444932,1539.405709255924,1417.5700483091787,10320.858116540167,10.0,3.0,4.0,3.0,780414.6152039206,1086893.5858012775,1855962.1459543977,4780867.091424726,160.0,86400.0,207.0
25,7.732877049177582,4.0798623277073975,3.1724999999999994,1.0174757094963072,19.63733025788492,27.54658325802757,17.5,183.72956758182596,1.0,1.0,1.0,1.0,1276.4264667625198,7445.229844559363,3268.2999999999997,23201.298388093146,16.0,60.0,4.0
250,4.09264989417634,0.37387717193057857,3.939,0.8298387131179602,288.7531770842798,309.8058425726769,510.0,2076.2238532069605,10.0,3.0,4.0,3.0,187689.56510478188,209063.2863451791,598862.4,960822.8204367092,160.0,86400.0,5.0
251,3.9381089274128844,0.1020129007942015,3.930454545454545,0.8218728026140485,146.48990400522496,181.28241557783488,192.0,1214.5293746890025,10.0,3.0,4.0,3.0,95218.43760339622,114447.58879254044,225191.56363636366,560504.8794126089,160.0,86400.0,11.0
252,3.166881489447776,2.401306956921505,3.7399999999999998,0.7821196015899408,44.6201508955119,55.084592722969056,59.5,368.36861552335614,10.0,3.0,4.0,3.0,25513.848611675945,55041.027040602494,67972.8,167658.97349252598,160.0,86400.0,2.0
253,4.053691153549746,0.22893348880032424,3.8324999999999996,0.8278305688785846,252.27286322211572,303.3886871159749,354.5,2033.244986844799,10.0,3.0,4.0,3.0,163977.36109437523,197696.97547296618,410227.3999999999,940280.0223194653,160.0,86400.0,2.0
254,4.174997119411228,0.6546072992268361,4.793095238095238,0.834083356671643,23146.231069578593,30367.3979227026,25387.714285714286,203615.5893352017,10.0,3.0,4.0,3.0,15045050.195226084,21856544.97665842,33280633.763265304,94366324.35635732,160.0,86400.0,21.0
255,4.050623745954934,0.21818933815392896,3.9425000000000003,0.8276724879761422,304.5959553835397,395.5725211950227,346.3,2651.3749223781174,10.0,3.0,4.0,3.0,197987.37099930082,257086.65358956665,406833.24000000005,1226068.9369547383,160.0,86400.0,10.0
256,4.113218779922172,0.45075786328404305,4.212000000000001,0.8308989447567795,484.9385005859709,587.3565118304118,669.0,3937.253737477296,10.0,3.0,4.0,3.0,315210.0253808811,403585.1453770865,814788.4800000001,1822727.3294810392,160.0,86400.0,5.0
257,3.596084123348216,2.5590907702987398,1.65,0.8042430054650099,236.16363428080336,370.83189164399323,90.0,2485.563056135142,10.0,3.0,4.0,3.0,151256.53991158612,379900.40875922627,72720.0,1140075.280930824,160.0,90.0,1.0
258,2.2702526503330787,2.071687416825448,4.391,0.7359024792569221,20.580204604681626,21.439215753020537,39.0,142.77037956837057,12.0,3.0,4.0,3.0,10578.400280967422,21712.865560518236,54095.808000000005,67286.7199050149,192.0,300.0,5.0
259,7.020738284761569,3.678173399947482,4.290833333333333,0.8964146069102494,8.924098535906415,11.606916406463224,11.0,76.85022204643408,12.0,3.0,4.0,3.0,6960.796858007004,14276.507179949765,15046.24,38587.38829997341,192.0,60.0,6.0
26,2.480497855486322,2.1489779320294153,4.435,0.7467396467473846,32.86854852225548,41.440995387942465,41.666666666666664,276.88896539922195,1.0,1.0,1.0,1.0,1518.4600768383284,9920.296607648545,8623.333333333332,33766.00968528183,16.0,60.0,3.0
260,3.871026388281628,0.32642932510087824,4.087777777777777,0.8184150187372652,134.0050204934333,173.645118767815,153.94444444444446,1163.3308048999713,12.0,3.0,4.0,3.0,104523.91598487798,117674.85695608264,204569.58814814815,566699.9468950414,192.0,720.0,18.0
261,4.17567432702157,0.6565488201591972,3.4175000000000004,0.8341182740179642,30955.43011897289,37178.01725213364,43524.5,249277.45403946206,12.0,3.0,4.0,3.0,24145235.492798854,27551043.81570954,52236363.92,122183520.73830028,192.0,86400.0,2.0
262,4.135712816650906,0.5306641380893515,5.132430555555556,0.8320584090913704,865.2221272566447,1107.8867703931933,1025.888888888889,7427.488768237139,12.0,3.0,4.0,3.0,674873.2592601829,794230.1931891833,1569021.8237037037,3637651.355222592,192.0,86400.0,72.0
263,4.141751595475007,0.5511856235042042,3.525,0.8323696804187655,614.3668816285082,617.1927333383821,1201.0,4137.143796829677,12.0,3.0,4.0,3.0,479206.1676702364,444889.58122020203,1466180.8,2026435.0004764036,192.0,86400.0,1.0
264,8.049909253244063,4.196409978432488,3.145,1.0338172582493788,18.019570950261176,26.04338073692365,14.0,173.65116779134826,12.0,3.0,4.0,3.0,14055.265341203718,32033.35830641609,16069.760000000002,91773.41161329299,192.0,86400.0,1.0
265,4.147269102687188,0.5693855073495087,4.715000000000001,0.8326540480079273,1251.732943596628,1624.7832320059667,1422.5,10893.34490513824,12.0,3.0,4.0,3.0,976351.6960053699,1176866.2684622984,2061600.8000000003,5336318.263164718,192.0,86400.0,6.0
266,2.638274469748008,2.20698000932728,1.5599999999999998,0.75487235549781,121.7940532965731,192.27313579144868,44.0,1288.2744208048134,12.0,3.0,4.0,3.0,71209.17058838787,199721.8281800411,37114.88,611847.2462052057,192.0,90.0,1.0
