Job_unique_id, Job_shared_id, User_id, Selected_endpoint, Credit_lost, New_credit, Job_end_time
6, 5657, 2, 0, 0.003434, -172.816012, 238.090286
7, 5657, 3, 3, 0.006404, -296.397000, 15606.724083
8, 5658, 0, 2, 0.015681, 324.426317, 22829.555270
9, 5658, 1, 2, 0.015681, 123.663820, 22829.814800
10, 5658, 2, 3, 0.045591, -172.861603, 15607.243474
11, 5658, 3, 2, 0.015681, -296.412681, 22830.074331
12, 5659, 0, 2, 0.001493, 324.424824, 22830.100387
13, 5659, 1, 2, 0.001493, 123.662327, 22830.126442
14, 5659, 2, 3, 0.011672, -172.873274, 15607.377194
15, 5659, 3, 1, 0.002085, -296.414766, 15668.234059
16, 5660, 0, 3, 0.011908, 324.412916, 15607.514887
17, 5660, 1, 2, 0.188647, 123.473679, 22833.420709
18, 5660, 2, 3, 0.011908, -172.885182, 15607.652580
19, 5660, 3, 3, 0.011908, -296.426674, 15607.790273
20, 5661, 0, 2, 0.002156, 324.410760, 22833.458322
21, 5661, 1, 2, 0.002156, 123.471524, 22833.495935
22, 5661, 2, 3, 0.009122, -172.894305, 15607.895446
23, 5661, 3, 2, 0.002156, -296.428830, 22833.533549
24, 5662, 0, 2, 0.030417, 324.380343, 22834.066343
25, 5662, 1, 2, 0.030417, 123.441107, 22834.599138
26, 5662, 2, 3, 0.067142, -172.961446, 15608.658418
27, 5662, 3, 2, 0.030417, -296.459247, 22835.131933
28, 5663, 0, 1, 0.000294, 324.380049, 15668.238111
29, 5663, 1, 2, 0.000327, 123.440779, 22835.137610
30, 5663, 2, 3, 0.002250, -172.963697, 15608.684200
31, 5663, 3, 1, 0.000294, -296.459541, 15668.242164
0, 5664, 0, 2, 0.889830, 323.490219, 22846.352966
1, 5664, 1, 2, 0.996811, 122.443968, 22857.568323
2, 5664, 2, 3, 1.498213, -174.461910, 15624.945851
3, 5664, 3, 1, 0.953236, -297.412777, 15685.128718
4, 5665, 0, 1, 0.002486, 323.487733, 15685.182675
5, 5665, 1, 2, 0.002546, 122.441423, 22857.611974
6, 5665, 2, 0, 0.003434, -174.465343, 238.427048
7, 5665, 3, 3, 0.006404, -297.419181, 15625.019882
8, 5666, 0, 2, 0.015681, 323.472052, 22857.871505
9, 5666, 1, 2, 0.015681, 122.425742, 22858.131036
10, 5666, 2, 3, 0.045591, -174.510934, 15625.539273
11, 5666, 3, 2, 0.015681, -297.434862, 22858.390567
12, 5667, 0, 2, 0.001493, 323.470559, 22858.416622
13, 5667, 1, 2, 0.001493, 122.424249, 22858.442678
14, 5667, 2, 3, 0.011672, -174.522606, 15625.672993
15, 5667, 3, 2, 0.001493, -297.436355, 22858.468733
16, 5668, 0, 3, 0.011908, 323.458651, 15625.810686
17, 5668, 1, 2, 0.188647, 122.235601, 22861.763000
18, 5668, 2, 3, 0.011908, -174.534514, 15625.948379
19, 5668, 3, 2, 0.188647, -297.625003, 22865.057267
20, 5669, 0, 2, 0.002156, 323.456495, 22865.094880
21, 5669, 1, 2, 0.002156, 122.233446, 22865.132494
22, 5669, 2, 3, 0.009122, -174.543636, 15626.053552
23, 5669, 3, 1, 0.034892, -297.659895, 15685.943810
24, 5670, 0, 2, 0.030417, 323.426078, 22865.665288
25, 5670, 1, 2, 0.030417, 122.203029, 22866.198083
26, 5670, 2, 3, 0.067142, -174.610778, 15626.816524
27, 5670, 3, 2, 0.030417, -297.690312, 22866.730878
28, 5671, 0, 1, 0.000294, 323.425784, 15685.947863
29, 5671, 1, 2, 0.000327, 122.202701, 22866.736555
30, 5671, 2, 3, 0.002250, -174.613029, 15626.842307
31, 5671, 3, 2, 0.000327, -297.690639, 22866.742231
0, 5672, 0, 2, 0.889830, 322.535953, 22877.957588
1, 5672, 1, 2, 0.996811, 121.205890, 22889.172945
2, 5672, 2, 3, 1.498213, -176.111241, 15643.103957
3, 5672, 3, 1, 0.953236, -298.643875, 15702.834417
4, 5673, 0, 1, 0.002486, 322.533467, 15702.888374
5, 5673, 1, 2, 0.002546, 121.203345, 22889.216596
6, 5673, 2, 0, 0.003434, -176.114675, 238.763809
7, 5673, 3, 2, 0.002546, -298.646421, 22889.260247
8, 5674, 0, 2, 0.015681, 322.517786, 22889.519778
9, 5674, 1, 2, 0.015681, 121.187664, 22889.779309
10, 5674, 2, 3, 0.045591, -176.160266, 15643.623348
11, 5674, 3, 2, 0.015681, -298.662102, 22890.038840
12, 5675, 0, 2, 0.001493, 322.516293, 22890.064895
13, 5675, 1, 2, 0.001493, 121.186171, 22890.090950
14, 5675, 2, 3, 0.011672, -176.171938, 15643.757068
15, 5675, 3, 2, 0.001493, -298.663595, 22890.117006
16, 5676, 0, 3, 0.011908, 322.504385, 15643.894761
17, 5676, 1, 2, 0.188647, 120.997523, 22893.411273
18, 5676, 2, 3, 0.011908, -176.183846, 15644.032454
19, 5676, 3, 2, 0.188647, -298.852242, 22896.705540
20, 5677, 0, 2, 0.002156, 322.502229, 22896.743153
21, 5677, 1, 2, 0.002156, 120.995368, 22896.780766
22, 5677, 2, 3, 0.009122, -176.192968, 15644.137626
23, 5677, 3, 1, 0.034892, -298.887135, 15703.649508
24, 5678, 0, 2, 0.030417, 322.471812, 22897.313561
25, 5678, 1, 2, 0.030417, 120.964951, 22897.846356
26, 5678, 2, 3, 0.067142, -176.260110, 15644.900598
27, 5678, 3, 3, 0.067142, -298.954276, 15645.663570
28, 5679, 0, 1, 0.000294, 322.471518, 15703.653561
29, 5679, 1, 2, 0.000327, 120.964623, 22897.852033
30, 5679, 2, 3, 0.002250, -176.262360, 15645.689353
31, 5679, 3, 2, 0.000327, -298.954604, 22897.857709
0, 5680, 0, 2, 0.889830, 321.581688, 22909.073066
1, 5680, 1, 2, 0.996811, 119.967812, 22920.288423
2, 5680, 2, 3, 1.498213, -177.760573, 15661.951003
3, 5680, 3, 1, 0.953236, -299.907840, 15720.540115
4, 5681, 0, 1, 0.002486, 321.579202, 15720.594072
5, 5681, 1, 2, 0.002546, 119.965267, 22920.332074
6, 5681, 2, 0, 0.003434, -177.764007, 239.100570
7, 5681, 3, 2, 0.002546, -299.910386, 22920.375725
8, 5682, 0, 2, 0.015681, 321.563521, 22920.635256
9, 5682, 1, 2, 0.015681, 119.949586, 22920.894787
10, 5682, 2, 3, 0.045591, -177.809598, 15662.470394
11, 5682, 3, 2, 0.015681, -299.926067, 22921.154318
12, 5683, 0, 2, 0.001493, 321.562028, 22921.180373
13, 5683, 1, 2, 0.001493, 119.948093, 22921.206429
14, 5683, 2, 3, 0.011672, -177.821270, 15662.604114
15, 5683, 3, 1, 0.002085, -299.928151, 15720.639158
16, 5684, 0, 3, 0.011908, 321.550120, 15662.741807
17, 5684, 1, 2, 0.188647, 119.759445, 22924.500696
18, 5684, 2, 3, 0.011908, -177.833178, 15662.879500
19, 5684, 3, 1, 1.162331, -301.090482, 15746.155571
20, 5685, 0, 2, 0.002156, 321.547964, 22924.538309
21, 5685, 1, 2, 0.002156, 119.757290, 22924.575922
22, 5685, 2, 3, 0.009122, -177.842300, 15662.984673
23, 5685, 3, 2, 0.002156, -301.092638, 22924.613535
24, 5686, 0, 2, 0.030417, 321.517547, 22925.146330
25, 5686, 1, 2, 0.030417, 119.726873, 22925.679125
26, 5686, 2, 3, 0.067142, -177.909442, 15663.747644
27, 5686, 3, 3, 0.067142, -301.159780, 15664.510616
28, 5687, 0, 1, 0.000294, 321.517253, 15746.159624
29, 5687, 1, 2, 0.000327, 119.726545, 22925.684802
30, 5687, 2, 3, 0.002250, -177.911692, 15664.536399
31, 5687, 3, 2, 0.000327, -301.160107, 22925.690478
0, 5688, 0, 2, 0.889830, 320.627422, 22936.905835
1, 5688, 1, 2, 0.996811, 118.729734, 22948.121192
2, 5688, 2, 3, 1.498213, -179.409905, 15680.798049
3, 5688, 3, 1, 0.953236, -302.113343, 15763.046178
4, 5689, 0, 1, 0.002486, 320.624936, 15763.100135
5, 5689, 1, 2, 0.002546, 118.727189, 22948.164843
6, 5689, 2, 0, 0.003434, -179.413339, 239.437332
7, 5689, 3, 2, 0.002546, -302.115889, 22948.208494
8, 5690, 0, 2, 0.015681, 320.609255, 22948.468025
9, 5690, 1, 2, 0.015681, 118.711508, 22948.727556
10, 5690, 2, 3, 0.045591, -179.458930, 15681.317440
11, 5690, 3, 3, 0.045591, -302.161480, 15681.836831
12, 5691, 0, 2, 0.001493, 320.607762, 22948.753611
13, 5691, 1, 2, 0.001493, 118.710015, 22948.779666
14, 5691, 2, 3, 0.011672, -179.470602, 15681.970551
15, 5691, 3, 1, 0.002085, -302.163565, 15763.145221
16, 5692, 0, 3, 0.011908, 320.595854, 15682.108244
17, 5692, 1, 2, 0.188647, 118.521367, 22952.073934
18, 5692, 2, 3, 0.011908, -179.482510, 15682.245937
19, 5692, 3, 1, 1.162331, -303.325896, 15788.661635
20, 5693, 0, 2, 0.002156, 320.593699, 22952.111547
21, 5693, 1, 2, 0.002156, 118.519212, 22952.149160
22, 5693, 2, 3, 0.009122, -179.491632, 15682.351109
23, 5693, 3, 2, 0.002156, -303.328051, 22952.186773
24, 5694, 0, 2, 0.030417, 320.563281, 22952.719568
25, 5694, 1, 2, 0.030417, 118.488795, 22953.252363
26, 5694, 2, 3, 0.067142, -179.558774, 15683.114081
27, 5694, 3, 2, 0.030417, -303.358468, 22953.785158
28, 5695, 0, 1, 0.000294, 320.562987, 15788.665687
29, 5695, 1, 2, 0.000327, 118.488467, 22953.790834
30, 5695, 2, 3, 0.002250, -179.561024, 15683.139864
31, 5695, 3, 2, 0.000327, -303.358796, 22953.796511
0, 5696, 0, 2, 0.889830, 319.673157, 22965.011868
1, 5696, 1, 2, 0.996811, 117.491656, 22976.227224
2, 5696, 2, 3, 1.498213, -181.059237, 15699.401514
3, 5696, 3, 2, 0.996811, -304.355607, 22987.442581
4, 5697, 0, 1, 0.002486, 319.670671, 15788.719645
5, 5697, 1, 2, 0.002546, 117.489111, 22987.486232
6, 5697, 2, 0, 0.003434, -181.062671, 239.774093
7, 5697, 3, 1, 0.002508, -304.358114, 15788.773602
8, 5698, 0, 2, 0.015681, 319.654990, 22987.745763
9, 5698, 1, 2, 0.015681, 117.473430, 22988.005294
10, 5698, 2, 3, 0.045591, -181.108262, 15699.920905
11, 5698, 3, 3, 0.045591, -304.403705, 15700.440296
12, 5699, 0, 2, 0.001493, 319.653497, 22988.031349
13, 5699, 1, 2, 0.001493, 117.471937, 22988.057405
14, 5699, 2, 3, 0.011672, -181.119933, 15700.574016
15, 5699, 3, 1, 0.002085, -304.405790, 15788.818687
16, 5700, 0, 3, 0.011908, 319.641589, 15700.711709
17, 5700, 1, 2, 0.188647, 117.283289, 22991.351672
18, 5700, 2, 3, 0.011908, -181.131841, 15700.849402
19, 5700, 3, 1, 1.162331, -305.568121, 15814.335101
20, 5701, 0, 2, 0.002156, 319.639433, 22991.389285
21, 5701, 1, 2, 0.002156, 117.281134, 22991.426898
22, 5701, 2, 3, 0.009122, -181.140964, 15700.954575
23, 5701, 3, 1, 0.034892, -305.603013, 15815.096236
24, 5702, 0, 2, 0.030417, 319.609016, 22991.959693
25, 5702, 1, 2, 0.030417, 117.250717, 22992.492488
26, 5702, 2, 3, 0.067142, -181.208106, 15701.717546
27, 5702, 3, 2, 0.030417, -305.633430, 22993.025283
28, 5703, 0, 1, 0.000294, 319.608722, 15815.100288
29, 5703, 1, 2, 0.000327, 117.250389, 22993.030959
30, 5703, 2, 3, 0.002250, -181.210356, 15701.743329
31, 5703, 3, 2, 0.000327, -305.633758, 22993.036636
0, 5704, 0, 2, 0.889830, 318.718892, 23004.251993
1, 5704, 1, 2, 0.996811, 116.253578, 23015.467349
2, 5704, 2, 3, 1.498213, -182.708569, 15718.004979
3, 5704, 3, 3, 1.498213, -307.131971, 15734.266630
4, 5705, 0, 1, 0.002486, 318.716405, 15815.154246
5, 5705, 1, 2, 0.002546, 116.251033, 23015.511000
6, 5705, 2, 0, 0.003434, -182.712002, 240.110854
7, 5705, 3, 3, 0.006404, -307.138375, 15734.340661
8, 5706, 0, 2, 0.015681, 318.700724, 23015.770531
9, 5706, 1, 2, 0.015681, 116.235352, 23016.030062
10, 5706, 2, 3, 0.045591, -182.757593, 15734.860052
11, 5706, 3, 3, 0.045591, -307.183966, 15735.379443
12, 5707, 0, 2, 0.001493, 318.699231, 23016.056118
13, 5707, 1, 2, 0.001493, 116.233859, 23016.082173
14, 5707, 2, 3, 0.011672, -182.769265, 15735.513163
15, 5707, 3, 2, 0.001493, -307.185459, 23016.108228
16, 5708, 0, 3, 0.011908, 318.687323, 15735.650856
17, 5708, 1, 2, 0.188647, 116.045211, 23019.402495
18, 5708, 2, 3, 0.011908, -182.781173, 15735.788549
19, 5708, 3, 1, 1.162331, -308.347790, 15840.670659
20, 5709, 0, 2, 0.002156, 318.685168, 23019.440109
21, 5709, 1, 2, 0.002156, 116.043056, 23019.477722
22, 5709, 2, 3, 0.009122, -182.790295, 15735.893722
23, 5709, 3, 2, 0.002156, -308.349945, 23019.515335
24, 5710, 0, 2, 0.030417, 318.654750, 23020.048130
25, 5710, 1, 2, 0.030417, 116.012639, 23020.580925
26, 5710, 2, 3, 0.067142, -182.857437, 15736.656694
27, 5710, 3, 2, 0.030417, -308.380363, 23021.113719
28, 5711, 0, 1, 0.000294, 318.654457, 15840.674712
29, 5711, 1, 2, 0.000327, 116.012311, 23021.119396
30, 5711, 2, 3, 0.002250, -182.859688, 15736.682476
31, 5711, 3, 1, 0.000294, -308.380657, 15840.678765
0, 5712, 0, 2, 0.889830, 317.764626, 23032.334753
1, 5712, 1, 2, 0.996811, 115.015500, 23043.550109
2, 5712, 2, 3, 1.498213, -184.357900, 15752.944127
3, 5712, 3, 1, 0.953236, -309.333893, 15857.565319
4, 5713, 0, 1, 0.002486, 317.762140, 15857.619276
5, 5713, 1, 2, 0.002546, 115.012955, 23043.593761
6, 5713, 2, 0, 0.003434, -184.361334, 240.447616
7, 5713, 3, 1, 0.002508, -309.336400, 15857.673233
8, 5714, 0, 2, 0.015681, 317.746459, 23043.853291
9, 5714, 1, 2, 0.015681, 114.997274, 23044.112822
10, 5714, 2, 3, 0.045591, -184.406925, 15753.463517
11, 5714, 3, 3, 0.045591, -309.381991, 15753.982908
12, 5715, 0, 2, 0.001493, 317.744966, 23044.138878
13, 5715, 1, 2, 0.001493, 114.995781, 23044.164933
14, 5715, 2, 3, 0.011672, -184.418597, 15754.116628
15, 5715, 3, 2, 0.001493, -309.383485, 23044.190988
16, 5716, 0, 3, 0.011908, 317.733058, 15754.254321
17, 5716, 1, 2, 0.188647, 114.807133, 23047.485255
18, 5716, 2, 3, 0.011908, -184.430505, 15754.392014
19, 5716, 3, 2, 0.188647, -309.572132, 23050.779523
20, 5717, 0, 2, 0.002156, 317.730902, 23050.817136
21, 5717, 1, 2, 0.002156, 114.804978, 23050.854749
22, 5717, 2, 3, 0.009122, -184.439627, 15754.497187
23, 5717, 3, 2, 0.002156, -309.574287, 23050.892362
24, 5718, 0, 2, 0.030417, 317.700485, 23051.425157
25, 5718, 1, 2, 0.030417, 114.774561, 23051.957952
26, 5718, 2, 3, 0.067142, -184.506769, 15755.260159
27, 5718, 3, 1, 0.049588, -309.623875, 15858.740140
28, 5719, 0, 1, 0.000294, 317.700191, 15858.744193
29, 5719, 1, 2, 0.000327, 114.774233, 23051.963628
30, 5719, 2, 3, 0.002250, -184.509020, 15755.285942
31, 5719, 3, 3, 0.002250, -309.626126, 15755.311724
0, 5720, 0, 2, 0.889830, 316.810361, 23063.178985
1, 5720, 1, 2, 0.996811, 113.777422, 23074.394342
2, 5720, 2, 3, 1.498213, -186.007232, 15771.573375
3, 5720, 3, 3, 1.498213, -311.124338, 15787.835025
4, 5721, 0, 1, 0.002486, 316.807874, 15858.798150
5, 5721, 1, 2, 0.002546, 113.774877, 23074.437993
6, 5721, 2, 0, 0.003434, -186.010666, 240.784377
7, 5721, 3, 1, 0.002508, -311.126846, 15858.852107
8, 5722, 0, 2, 0.015681, 316.792193, 23074.697524
9, 5722, 1, 2, 0.015681, 113.759196, 23074.957055
10, 5722, 2, 3, 0.045591, -186.056257, 15788.354416
11, 5722, 3, 1, 0.379905, -311.506751, 15867.169725
12, 5723, 0, 2, 0.001493, 316.790700, 23074.983110
13, 5723, 1, 2, 0.001493, 113.757703, 23075.009165
14, 5723, 2, 3, 0.011672, -186.067929, 15788.488136
15, 5723, 3, 1, 0.002085, -311.508836, 15867.214810
16, 5724, 0, 3, 0.011908, 316.778792, 15788.625829
17, 5724, 1, 2, 0.188647, 113.569055, 23078.303433
18, 5724, 2, 3, 0.011908, -186.079837, 15788.763522
19, 5724, 3, 3, 0.011908, -311.520744, 15788.901215
20, 5725, 0, 2, 0.002156, 316.776637, 23078.341046
21, 5725, 1, 2, 0.002156, 113.566900, 23078.378659
22, 5725, 2, 3, 0.009122, -186.088959, 15789.006387
23, 5725, 3, 3, 0.009122, -311.529866, 15789.111560
24, 5726, 0, 2, 0.030417, 316.746220, 23078.911454
25, 5726, 1, 2, 0.030417, 113.536483, 23079.444249
26, 5726, 2, 3, 0.067142, -186.156101, 15789.874532
27, 5726, 3, 3, 0.067142, -311.597008, 15790.637504
28, 5727, 0, 1, 0.000294, 316.745926, 15867.218863
29, 5727, 1, 2, 0.000327, 113.536155, 23079.449925
30, 5727, 2, 3, 0.002250, -186.158351, 15790.663286
31, 5727, 3, 2, 0.000327, -311.597336, 23079.455602
0, 5728, 0, 2, 0.889830, 315.856095, 23090.670959
1, 5728, 1, 2, 0.996811, 112.539344, 23101.886315
2, 5728, 2, 3, 1.498213, -187.656564, 15806.924937
3, 5728, 3, 3, 1.498213, -313.095548, 15823.186587
4, 5729, 0, 1, 0.002486, 315.853609, 15867.272820
5, 5729, 1, 2, 0.002546, 112.536799, 23101.929967
6, 5729, 2, 0, 0.003434, -187.659998, 241.121139
7, 5729, 3, 2, 0.002546, -313.098094, 23101.973618
8, 5730, 0, 2, 0.015681, 315.837928, 23102.233149
9, 5730, 1, 2, 0.015681, 112.521118, 23102.492680
10, 5730, 2, 3, 0.045591, -187.705589, 15823.705978
11, 5730, 3, 2, 0.015681, -313.113775, 23102.752210
12, 5731, 0, 2, 0.001493, 315.836435, 23102.778266
13, 5731, 1, 2, 0.001493, 112.519625, 23102.804321
14, 5731, 2, 3, 0.011672, -187.717261, 15823.839698
15, 5731, 3, 1, 0.002085, -313.115860, 15867.317906
16, 5732, 0, 3, 0.011908, 315.824527, 15823.977391
17, 5732, 1, 2, 0.188647, 112.330977, 23106.098588
18, 5732, 2, 3, 0.011908, -187.729169, 15824.115084
19, 5732, 3, 3, 0.011908, -313.127768, 15824.252777
20, 5733, 0, 2, 0.002156, 315.822371, 23106.136201
21, 5733, 1, 2, 0.002156, 112.328822, 23106.173815
22, 5733, 2, 3, 0.009122, -187.738291, 15824.357950
23, 5733, 3, 1, 0.034892, -313.162660, 15868.079040
24, 5734, 0, 2, 0.030417, 315.791954, 23106.706609
25, 5734, 1, 2, 0.030417, 112.298405, 23107.239404
26, 5734, 2, 3, 0.067142, -187.805433, 15825.120921
27, 5734, 3, 2, 0.030417, -313.193077, 23107.772199
28, 5735, 0, 1, 0.000294, 315.791660, 15868.083093
29, 5735, 1, 2, 0.000327, 112.298077, 23107.777876
30, 5735, 2, 3, 0.002250, -187.807683, 15825.146704
31, 5735, 3, 1, 0.000294, -313.193371, 15868.087146
0, 5736, 0, 2, 0.889830, 314.901830, 23118.993232
1, 5736, 1, 2, 0.996811, 111.301266, 23130.208589
2, 5736, 2, 3, 1.498213, -189.305896, 15841.408354
3, 5736, 3, 1, 0.953236, -314.146607, 15884.973700
4, 5737, 0, 1, 0.002486, 314.899343, 15885.027657
5, 5737, 1, 2, 0.002546, 111.298721, 23130.252240
6, 5737, 2, 0, 0.003434, -189.309330, 241.457900
7, 5737, 3, 3, 0.006404, -314.153011, 15841.482386
8, 5738, 0, 2, 0.015681, 314.883662, 23130.511771
9, 5738, 1, 2, 0.015681, 111.283040, 23130.771302
10, 5738, 2, 3, 0.045591, -189.354921, 15842.001777
11, 5738, 3, 2, 0.015681, -314.168692, 23131.030833
12, 5739, 0, 2, 0.001493, 314.882169, 23131.056888
13, 5739, 1, 2, 0.001493, 111.281547, 23131.082944
14, 5739, 2, 3, 0.011672, -189.366593, 15842.135497
15, 5739, 3, 1, 0.002085, -314.170777, 15885.072742
16, 5740, 0, 3, 0.011908, 314.870261, 15842.273190
17, 5740, 1, 2, 0.188647, 111.092899, 23134.377211
18, 5740, 2, 3, 0.011908, -189.378501, 15842.410883
19, 5740, 3, 1, 1.162331, -315.333108, 15910.589156
20, 5741, 0, 2, 0.002156, 314.868106, 23134.414824
21, 5741, 1, 2, 0.002156, 111.090744, 23134.452437
22, 5741, 2, 3, 0.009122, -189.387623, 15842.516056
23, 5741, 3, 3, 0.009122, -315.342230, 15842.621228
24, 5742, 0, 2, 0.030417, 314.837689, 23134.985232
25, 5742, 1, 2, 0.030417, 111.060327, 23135.518027
26, 5742, 2, 3, 0.067142, -189.454765, 15843.384200
27, 5742, 3, 2, 0.030417, -315.372647, 23136.050821
28, 5743, 0, 1, 0.000294, 314.837395, 15910.593209
29, 5743, 1, 2, 0.000327, 111.059999, 23136.056498
30, 5743, 2, 3, 0.002250, -189.457015, 15843.409983
31, 5743, 3, 3, 0.002250, -315.374898, 15843.435766
0, 5744, 0, 2, 0.889830, 313.947564, 23147.271855
1, 5744, 1, 2, 0.996811, 110.063188, 23158.487211
2, 5744, 2, 3, 1.498213, -190.955228, 15859.697416
3, 5744, 3, 1, 0.953236, -316.328134, 15927.479763
4, 5745, 0, 1, 0.002486, 313.945078, 15927.533720
5, 5745, 1, 2, 0.002546, 110.060643, 23158.530863
6, 5745, 2, 0, 0.003434, -190.958662, 241.794661
7, 5745, 3, 1, 0.002508, -316.330642, 15927.587677
8, 5746, 0, 2, 0.015681, 313.929397, 23158.790394
9, 5746, 1, 2, 0.015681, 110.044962, 23159.049924
10, 5746, 2, 3, 0.045591, -191.004253, 15860.216807
11, 5746, 3, 1, 0.379905, -316.710546, 15935.905294
12, 5747, 0, 2, 0.001493, 313.927904, 23159.075980
13, 5747, 1, 2, 0.001493, 110.043469, 23159.102035
14, 5747, 2, 3, 0.011672, -191.015924, 15860.350527
15, 5747, 3, 2, 0.001493, -316.712039, 23159.128090
16, 5748, 0, 3, 0.011908, 313.915996, 15860.488220
17, 5748, 1, 2, 0.188647, 109.854821, 23162.422358
18, 5748, 2, 3, 0.011908, -191.027832, 15860.625913
19, 5748, 3, 2, 0.188647, -316.900687, 23165.716625
20, 5749, 0, 2, 0.002156, 313.913840, 23165.754238
21, 5749, 1, 2, 0.002156, 109.852666, 23165.791851
22, 5749, 2, 3, 0.009122, -191.036955, 15860.731086
23, 5749, 3, 2, 0.002156, -316.902842, 23165.829464
24, 5750, 0, 2, 0.030417, 313.883423, 23166.362259
25, 5750, 1, 2, 0.030417, 109.822249, 23166.895054
26, 5750, 2, 3, 0.067142, -191.104097, 15861.494057
27, 5750, 3, 2, 0.030417, -316.933260, 23167.427849
28, 5751, 0, 1, 0.000294, 313.883129, 15935.909347
29, 5751, 1, 2, 0.000327, 109.821921, 23167.433525
30, 5751, 2, 3, 0.002250, -191.106347, 15861.519840
31, 5751, 3, 3, 0.002250, -316.935510, 15861.545623
0, 5752, 0, 2, 0.889830, 312.993299, 23178.648882
1, 5752, 1, 2, 0.996811, 108.825110, 23189.864239
2, 5752, 2, 3, 1.498213, -192.604560, 15877.807273
3, 5752, 3, 3, 1.498213, -318.433723, 15894.068923
4, 5753, 0, 1, 0.002486, 312.990813, 15935.963304
5, 5753, 1, 2, 0.002546, 108.822565, 23189.907890
6, 5753, 2, 0, 0.003434, -192.607993, 242.131423
7, 5753, 3, 1, 0.002508, -318.436231, 15936.017261
8, 5754, 0, 2, 0.015681, 312.975132, 23190.167421
9, 5754, 1, 2, 0.015681, 108.806884, 23190.426952
10, 5754, 2, 3, 0.045591, -192.653584, 15894.588314
11, 5754, 3, 1, 0.379905, -318.816135, 15944.334878
12, 5755, 0, 2, 0.001493, 312.973638, 23190.453007
13, 5755, 1, 2, 0.001493, 108.805391, 23190.479062
14, 5755, 2, 3, 0.011672, -192.665256, 15894.722034
15, 5755, 3, 2, 0.001493, -318.817628, 23190.505118
16, 5756, 0, 3, 0.011908, 312.961730, 15894.859727
17, 5756, 1, 2, 0.188647, 108.616743, 23193.799385
18, 5756, 2, 3, 0.011908, -192.677164, 15894.997420
19, 5756, 3, 3, 0.011908, -318.829536, 15895.135113
20, 5757, 0, 2, 0.002156, 312.959575, 23193.836998
21, 5757, 1, 2, 0.002156, 108.614588, 23193.874611
22, 5757, 2, 3, 0.009122, -192.686286, 15895.240286
23, 5757, 3, 1, 0.034892, -318.864429, 15945.096013
24, 5758, 0, 2, 0.030417, 312.929158, 23194.407406
25, 5758, 1, 2, 0.030417, 108.584171, 23194.940201
26, 5758, 2, 3, 0.067142, -192.753428, 15896.003258
27, 5758, 3, 3, 0.067142, -318.931571, 15896.766229
28, 5759, 0, 1, 0.000294, 312.928864, 15945.100066
29, 5759, 1, 2, 0.000327, 108.583843, 23194.945878
30, 5759, 2, 3, 0.002250, -192.755679, 15896.792012
31, 5759, 3, 1, 0.000294, -318.931864, 15945.104119
0, 5760, 0, 2, 0.889830, 312.039033, 23206.161234
1, 5760, 1, 2, 0.996811, 107.587032, 23217.376591
2, 5760, 2, 3, 1.498213, -194.253891, 15913.053662
3, 5760, 3, 3, 1.498213, -320.430077, 15929.315313
4, 5761, 0, 1, 0.002486, 312.036547, 15945.158076
5, 5761, 1, 2, 0.002546, 107.584487, 23217.420242
6, 5761, 2, 0, 0.003434, -194.257325, 242.468184
7, 5761, 3, 2, 0.002546, -320.432623, 23217.463893
8, 5762, 0, 2, 0.015681, 312.020866, 23217.723424
9, 5762, 1, 2, 0.015681, 107.568806, 23217.982955
10, 5762, 2, 3, 0.045591, -194.302916, 15929.834703
11, 5762, 3, 2, 0.015681, -320.448304, 23218.242486
12, 5763, 0, 2, 0.001493, 312.019373, 23218.268541
13, 5763, 1, 2, 0.001493, 107.567313, 23218.294597
14, 5763, 2, 3, 0.011672, -194.314588, 15929.968423
15, 5763, 3, 3, 0.011672, -320.459975, 15930.102143
16, 5764, 0, 3, 0.011908, 312.007465, 15930.239836
17, 5764, 1, 2, 0.188647, 107.378665, 23221.588864
18, 5764, 2, 3, 0.011908, -194.326496, 15930.377530
19, 5764, 3, 3, 0.011908, -320.471883, 15930.515223
20, 5765, 0, 2, 0.002156, 312.005309, 23221.626477
21, 5765, 1, 2, 0.002156, 107.376510, 23221.664090
22, 5765, 2, 3, 0.009122, -194.335618, 15930.620395
23, 5765, 3, 1, 0.034892, -320.506776, 15945.919211
24, 5766, 0, 2, 0.030417, 311.974892, 23222.196885
25, 5766, 1, 2, 0.030417, 107.346093, 23222.729680
26, 5766, 2, 3, 0.067142, -194.402760, 15931.383367
27, 5766, 3, 3, 0.067142, -320.573918, 15932.146339
28, 5767, 0, 1, 0.000294, 311.974598, 15945.923263
29, 5767, 1, 2, 0.000327, 107.345765, 23222.735356
30, 5767, 2, 3, 0.002250, -194.405011, 15932.172122
31, 5767, 3, 3, 0.002250, -320.576168, 15932.197904
0, 5768, 0, 2, 0.889830, 311.084768, 23233.950713
1, 5768, 1, 2, 0.996811, 106.348954, 23245.166070
2, 5768, 2, 3, 1.498213, -195.903223, 15948.459555
3, 5768, 3, 3, 1.498213, -322.074381, 15964.721205
4, 5769, 0, 1, 0.002486, 311.082282, 15945.977221
5, 5769, 1, 2, 0.002546, 106.346409, 23245.209721
6, 5769, 2, 0, 0.003434, -195.906657, 242.804945
7, 5769, 3, 2, 0.002546, -322.076926, 23245.253372
