Job_unique_id, Job_shared_id, User_id, Selected_endpoint, Credit_lost, New_credit, Job_end_time, Energy_used_watt_hours, Number_of_cores_hours_used, Queue_time, Mean_duration_on_machines, Number_of_cores_used
2977, 486, 2, 3, 3024.968431, 3782513.688047, 2488798.013699, 2258.376892, 488.725113, 2400827.493440, 204356.324733, 20
2977, 486, 3, 1, 4206.941667, 5547543.563282, 2092493.360551, 4206.941667, 404.025214, 2019768.822089, 204356.324733, 20
2977, 486, 4, 0, 11729.186133, -2356338.056087, 62445096.309109, 10127.455860, 3276.948821, 61855245.521269, 204356.324733, 20
2977, 486, 5, 0, 11729.186133, -2351707.289899, 63273689.110208, 10127.455860, 3276.948821, 62683838.322367, 204356.324733, 20
2977, 486, 6, 1, 4206.941667, 7262280.003738, 7787988.250372, 4206.941667, 404.025214, 7715263.711910, 204356.324733, 20
2977, 486, 7, 2, 1810.530336, 9945932.182514, 7171382.997592, 1810.530336, 371.552513, 7104503.545221, 204356.324733, 20
2977, 486, 8, 3, 3024.968431, 8249913.857740, 9436706.550589, 2258.376892, 488.725113, 9348736.030331, 204356.324733, 20
1834, 486, 0, 2, 5788.903323, 9960926.428132, 6883661.026531, 5788.903323, 840.733275, 6868527.827579, 46253.439656, 200
1834, 486, 1, 2, 5788.903323, 9931130.245280, 6635681.778939, 5788.903323, 840.733275, 6620548.579986, 46253.439656, 200
1834, 486, 2, 1, 16095.005556, 3766418.682491, 2445950.398907, 16095.005556, 912.669444, 2429522.348907, 46253.439656, 200
1834, 486, 3, 1, 16095.005556, 5531448.557727, 2108921.410551, 16095.005556, 912.669444, 2092493.360551, 46253.439656, 200
1834, 486, 4, 0, 56073.780410, -2412411.836497, 62578633.005775, 44865.060183, 7418.705370, 62445096.309109, 46253.439656, 200
1834, 486, 5, 0, 56073.780410, -2407781.070309, 63407225.806874, 44865.060183, 7418.705370, 63273689.110208, 46253.439656, 200
1834, 486, 6, 1, 16095.005556, 7246184.998182, 7804416.300372, 16095.005556, 912.669444, 7787988.250372, 46253.439656, 200
1834, 486, 7, 2, 5788.903323, 9940143.279191, 7186516.196545, 5788.903323, 840.733275, 7171382.997592, 46253.439656, 200
1834, 486, 8, 3, 14965.549319, 8234948.308422, 9456622.363597, 10795.464675, 1106.434056, 9436706.550589, 46253.439656, 200
2049, 486, 0, 2, 5907.518341, 9955018.909792, 6884047.665709, 5907.518341, 34.367927, 6883661.026531, 1158.752676, 320
2049, 486, 1, 2, 5907.518341, 9925222.726940, 6636068.418116, 5907.518341, 34.367927, 6635681.778939, 1158.752676, 320
2049, 486, 2, 0, 38226.109816, 3728192.572675, 2387342.250182, 33011.027113, 292.048819, 2384056.700967, 1158.752676, 320
2049, 486, 3, 1, 11416.580437, 5520031.977290, 2109394.077218, 9046.876707, 42.014815, 2108921.410551, 1158.752676, 320
2049, 486, 4, 0, 38226.109816, -2450637.946314, 62581918.554991, 33011.027113, 292.048819, 62578633.005775, 1158.752676, 320
2049, 486, 5, 0, 38226.109816, -2446007.180125, 63410511.356089, 33011.027113, 292.048819, 63407225.806874, 1158.752676, 320
2049, 486, 6, 1, 11416.580437, 7234768.417746, 7804888.967039, 9046.876707, 42.014815, 7804416.300372, 1158.752676, 320
2049, 486, 7, 2, 5907.518341, 9934235.760850, 7186902.835723, 5907.518341, 34.367927, 7186516.196545, 1158.752676, 320
2049, 486, 8, 3, 9895.392469, 8225052.915953, 9457112.519239, 7435.757906, 43.569390, 9456622.363597, 1158.752676, 320
1872, 486, 0, 2, 2.584008, 9955016.325784, 6892815.577295, 2.584008, 584.527439, 6884047.665709, 27427.466646, 240
1872, 486, 1, 2, 2.584008, 9925220.142932, 6644836.329703, 2.584008, 584.527439, 6636068.418116, 27427.466646, 240
1872, 486, 2, 2, 2.584008, 3728189.988667, 2449408.976429, 2.584008, 584.527439, 2440641.064843, 27427.466646, 240
1872, 486, 3, 2, 2.584008, 5520029.393282, 1507941.437691, 2.584008, 584.527439, 1499173.526104, 27427.466646, 240
1872, 486, 4, 0, 18.709061, -2450656.655375, 62662716.858951, 16.094794, 5386.553597, 62581918.554991, 27427.466646, 240
1872, 486, 5, 0, 18.709061, -2446025.889186, 63491309.660050, 16.094794, 5386.553597, 63410511.356089, 27427.466646, 240
1872, 486, 6, 1, 7.836719, 7234760.581027, 7812982.300372, 6.704688, 539.555556, 7804888.967039, 27427.466646, 240
1872, 486, 7, 2, 2.584008, 9934233.176842, 7195670.747309, 2.584008, 584.527439, 7186902.835723, 27427.466646, 240
1872, 486, 8, 3, 6.130836, 8225046.785117, 9469162.836943, 6.130836, 803.354514, 9457112.519239, 27427.466646, 240
1857, 486, 0, 2, 540.298545, 9954476.027238, 6893551.177812, 540.298545, 40.866695, 6892815.577295, 2318.796362, 200
1857, 486, 1, 2, 540.298545, 9924679.844386, 6645571.930220, 540.298545, 40.866695, 6644836.329703, 2318.796362, 200
1857, 486, 2, 0, 2829.970929, 3725360.017738, 2394216.745002, 2443.511203, 381.916379, 2387342.250182, 2318.796362, 200
1857, 486, 3, 3, 729.911942, 5519299.481340, 2545435.030083, 544.930873, 56.966545, 2544409.632282, 2318.796362, 200
1857, 486, 4, 0, 2829.970929, -2453486.626303, 62669591.353771, 2443.511203, 381.916379, 62662716.858951, 2318.796362, 200
1857, 486, 5, 0, 2829.970929, -2448855.860115, 63498184.154870, 2443.511203, 381.916379, 63491309.660050, 2318.796362, 200
1857, 486, 6, 1, 2096.142500, 7232664.438527, 7813621.992680, 2091.604444, 35.538462, 7812982.300372, 2318.796362, 200
1857, 486, 7, 2, 540.298545, 9933692.878297, 7196406.347826, 540.298545, 40.866695, 7195670.747309, 2318.796362, 200
1857, 486, 8, 3, 729.911942, 8224316.873175, 9470188.234745, 544.930873, 56.966545, 9469162.836943, 2318.796362, 200
3197, 486, 0, 2, 9.541000, 9954466.486238, 6895940.665606, 9.541000, 26.549864, 6893551.177812, 7349.453150, 40
3197, 486, 1, 2, 9.541000, 9924670.303386, 6647961.418013, 9.541000, 26.549864, 6645571.930220, 7349.453150, 40
3197, 486, 2, 0, 54.138377, 3725305.879361, 2415552.778872, 45.048465, 237.067043, 2394216.745002, 7349.453150, 40
3197, 486, 3, 2, 9.541000, 5519289.940340, 1510330.925484, 9.541000, 26.549864, 1507941.437691, 7349.453150, 40
3197, 486, 4, 0, 54.138377, -2453540.764681, 62690927.387641, 45.048465, 237.067043, 62669591.353771, 7349.453150, 40
3197, 486, 5, 0, 54.138377, -2448909.998492, 63519520.188740, 45.048465, 237.067043, 63498184.154870, 7349.453150, 40
3197, 486, 6, 1, 45.103333, 7232619.335194, 7816112.087918, 42.373333, 27.667725, 7813621.992680, 7349.453150, 40
3197, 486, 7, 2, 9.541000, 9933683.337297, 7198795.835620, 9.541000, 26.549864, 7196406.347826, 7349.453150, 40
3197, 486, 8, 3, 16.571766, 8224300.301409, 9473370.430444, 15.110293, 35.357730, 9470188.234745, 7349.453150, 40
2998, 486, 0, 2, 18.978811, 9954447.507427, 6896423.918804, 18.336159, 2.684740, 6895940.665606, 1443.691995, 20
2998, 486, 1, 2, 18.978811, 9924651.324575, 6648444.671211, 18.336159, 2.684740, 6647961.418013, 1443.691995, 20
2998, 486, 2, 0, 158.774973, 3725147.104388, 2419634.409000, 126.917932, 22.675723, 2415552.778872, 1443.691995, 20
2998, 486, 3, 1, 43.751658, 5519246.188682, 2109995.077218, 42.447607, 3.338889, 2109394.077218, 1443.691995, 20
2998, 486, 4, 0, 158.774973, -2453699.539654, 62695009.017769, 126.917932, 22.675723, 62690927.387641, 1443.691995, 20
2998, 486, 5, 0, 158.774973, -2449068.773465, 63523601.818868, 126.917932, 22.675723, 63519520.188740, 1443.691995, 20
2998, 486, 6, 1, 43.751658, 7232575.583535, 7816713.087918, 42.447607, 3.338889, 7816112.087918, 1443.691995, 20
2998, 486, 7, 2, 18.978811, 9933664.358486, 7199279.088818, 18.336159, 2.684740, 7198795.835620, 1443.691995, 20
2998, 486, 8, 3, 41.409749, 8224258.891659, 9473979.315096, 28.585925, 3.382693, 9473370.430444, 1443.691995, 20
1590, 486, 0, 2, 3635.506841, 9950812.000586, 6897266.825102, 3635.506841, 37.462502, 6896423.918804, 2567.397684, 160
1590, 486, 1, 2, 3635.506841, 9921015.817734, 6649287.577509, 3635.506841, 37.462502, 6648444.671211, 2567.397684, 160
1590, 486, 2, 0, 24094.044569, 3701053.059819, 2427023.010451, 20563.339366, 328.382287, 2419634.409000, 2567.397684, 160
1590, 486, 3, 1, 8963.055556, 5510283.133126, 2110931.077218, 8963.055556, 41.600000, 2109995.077218, 2567.397684, 160
1590, 486, 4, 0, 24094.044569, -2477793.584223, 62702397.619219, 20563.339366, 328.382287, 62695009.017769, 2567.397684, 160
1590, 486, 5, 0, 24094.044569, -2473162.818034, 63530990.420318, 20563.339366, 328.382287, 63523601.818868, 2567.397684, 160
1590, 486, 6, 1, 8963.055556, 7223612.527980, 7817649.087918, 8963.055556, 41.600000, 7816713.087918, 2567.397684, 160
1590, 486, 7, 2, 3635.506841, 9930028.851644, 7200121.995116, 3635.506841, 37.462502, 7199279.088818, 2567.397684, 160
1590, 486, 8, 3, 6267.243951, 8217991.647708, 9475081.398083, 4677.727656, 48.981466, 9473979.315096, 2567.397684, 160
1003, 486, 0, 2, 1317.002368, 9949494.998218, 6903284.741403, 1317.002368, 133.731473, 6897266.825102, 17469.666320, 80
1003, 486, 1, 2, 1317.002368, 9919698.815366, 6655305.493810, 1317.002368, 133.731473, 6649287.577509, 17469.666320, 80
1003, 486, 2, 1, 3035.065500, 3698017.994319, 2454576.398907, 1678.006000, 191.688889, 2445950.398907, 17469.666320, 80
1003, 486, 3, 2, 1317.002368, 5508966.130758, 1516348.841785, 1317.002368, 133.731473, 1510330.925484, 17469.666320, 80
1003, 486, 4, 0, 7719.932587, -2485513.516809, 62750463.538362, 6588.465534, 1068.131536, 62702397.619219, 17469.666320, 80
1003, 486, 5, 0, 7719.932587, -2480882.750621, 63579056.339460, 6588.465534, 1068.131536, 63530990.420318, 17469.666320, 80
1003, 486, 6, 1, 3035.065500, 7220577.462480, 7826275.087918, 1678.006000, 191.688889, 7817649.087918, 17469.666320, 80
1003, 486, 7, 2, 1317.002368, 9928711.849276, 7206139.911417, 1317.002368, 133.731473, 7200121.995116, 17469.666320, 80
1003, 486, 8, 3, 2006.741342, 8215984.906367, 9482250.227921, 1495.950456, 159.307330, 9475081.398083, 17469.666320, 80
3109, 486, 0, 2, 635.802066, 9948859.196151, 6916643.370096, 621.505302, 148.429208, 6903284.741403, 38458.004798, 40
3109, 486, 1, 2, 635.802066, 9919063.013299, 6668664.122503, 621.505302, 148.429208, 6655305.493810, 38458.004798, 40
3109, 486, 2, 2, 635.802066, 3697382.192253, 2462767.605122, 621.505302, 148.429208, 2449408.976429, 38458.004798, 40
3109, 486, 3, 0, 5679.184470, 5503286.946288, 16207771.472330, 4543.813564, 1166.069154, 16102825.248506, 38458.004798, 40
3109, 486, 4, 0, 5679.184470, -2491192.701279, 62855409.762186, 4543.813564, 1166.069154, 62750463.538362, 38458.004798, 40
3109, 486, 5, 0, 5679.184470, -2486561.935091, 63684002.563285, 4543.813564, 1166.069154, 63579056.339460, 38458.004798, 40
3109, 486, 6, 1, 867.049111, 7219710.413369, 7846150.087918, 638.259333, 220.833333, 7826275.087918, 38458.004798, 40
3109, 486, 7, 2, 635.802066, 9928076.047210, 7219498.540110, 621.505302, 148.429208, 7206139.911417, 38458.004798, 40
3109, 486, 8, 3, 1514.730835, 8214470.175532, 9497902.394598, 1091.365124, 173.912963, 9482250.227921, 38458.004798, 40
2306, 486, 0, 1, 183.936308, 9948675.259843, 303202.549855, 134.115671, 314.311111, 301434.549855, 3701.427113, 640
2306, 486, 1, 1, 183.936308, 9918879.076992, 518519.149855, 134.115671, 314.311111, 516751.149855, 3701.427113, 640
2306, 486, 2, 0, 1862.872436, 3695519.319816, 2437265.464656, 1490.245333, 1820.880748, 2427023.010451, 3701.427113, 640
2306, 486, 3, 3, 495.408555, 5502791.537733, 2546962.760095, 355.023875, 271.596447, 2545435.030083, 3701.427113, 640
2306, 486, 4, 0, 1862.872436, -2493055.573716, 62865652.216391, 1490.245333, 1820.880748, 62855409.762186, 3701.427113, 640
2306, 486, 5, 0, 1862.872436, -2488424.807527, 63694245.017489, 1490.245333, 1820.880748, 63684002.563285, 3701.427113, 640
2306, 486, 6, 1, 183.936308, 7219526.477061, 7847918.087918, 134.115671, 314.311111, 7846150.087918, 3701.427113, 640
2306, 486, 7, 2, 195.933849, 9927880.113361, 7220766.064347, 191.191854, 225.337642, 7219498.540110, 3701.427113, 640
2306, 486, 8, 3, 495.408555, 8213974.766977, 9499430.124610, 355.023875, 271.596447, 9497902.394598, 3701.427113, 640
3140, 486, 0, 2, 4729.355896, 9943945.903948, 6938915.250303, 4729.355896, 247.465336, 6916643.370096, 69548.110637, 40
3140, 487, 1, 2, 4729.355896, 9914149.721096, 6690936.002710, 4729.355896, 247.465336, 6668664.122503, 69548.110637, 40
3140, 488, 2, 1, 10070.330556, 3685448.989261, 2475409.732240, 7837.813889, 231.481481, 2454576.398907, 69548.110637, 40
3140, 489, 3, 3, 9575.872973, 5493215.664760, 2577473.273748, 7028.318970, 339.005707, 2546962.760095, 69548.110637, 40
3140, 490, 4, 0, 36352.157278, -2529407.730994, 63070228.931747, 30077.422882, 2273.074615, 62865652.216391, 69548.110637, 40
3140, 491, 5, 0, 36352.157278, -2524776.964805, 63898821.732846, 30077.422882, 2273.074615, 63694245.017489, 69548.110637, 40
3140, 492, 6, 1, 10070.330556, 7209456.146505, 7868751.421251, 7837.813889, 231.481481, 7847918.087918, 69548.110637, 40
3140, 493, 7, 2, 4729.355896, 9923150.757465, 7243037.944554, 4729.355896, 247.465336, 7220766.064347, 69548.110637, 40
3140, 494, 8, 3, 9575.872973, 8204398.894004, 9529940.638263, 7028.318970, 339.005707, 9499430.124610, 69548.110637, 40
757, 495, 0, 2, 59002.954269, 9884942.949679, 6948307.624650, 59002.954269, 156.539572, 6938915.250303, 29247.456530, 60
757, 495, 1, 2, 59002.954269, 9855146.766827, 6700328.377058, 59002.954269, 156.539572, 6690936.002710, 29247.456530, 60
757, 495, 2, 2, 59002.954269, 3626446.034992, 2472159.979470, 59002.954269, 156.539572, 2462767.605122, 29247.456530, 60
757, 495, 3, 1, 127954.052778, 5365261.611983, 2119903.077218, 127954.052778, 149.533333, 2110931.077218, 29247.456530, 60
757, 495, 4, 0, 403965.553485, -2933373.284478, 63156054.314487, 344777.232081, 1430.423046, 63070228.931747, 29247.456530, 60
757, 495, 5, 0, 403965.553485, -2928742.518290, 63984647.115585, 344777.232081, 1430.423046, 63898821.732846, 29247.456530, 60
757, 495, 6, 1, 127954.052778, 7081502.093727, 7877723.421251, 127954.052778, 149.533333, 7868751.421251, 29247.456530, 60
757, 495, 7, 2, 59002.954269, 9864147.803196, 7252430.318901, 59002.954269, 156.539572, 7243037.944554, 29247.456530, 60
757, 495, 8, 3, 105133.742830, 8099265.151174, 9542740.707293, 78543.807488, 213.334484, 9529940.638263, 29247.456530, 60
2702, 495, 0, 2, 19.639779, 9884923.309901, 6948864.690297, 16.635067, 3.094809, 6948307.624650, 1648.957218, 20
2702, 495, 1, 2, 19.639779, 9855127.127049, 6700885.442705, 16.635067, 3.094809, 6700328.377058, 1648.957218, 20
2702, 495, 2, 0, 248.761050, 3626197.273942, 2441887.538532, 184.412806, 25.678188, 2437265.464656, 1648.957218, 20
2702, 495, 3, 2, 19.639779, 5365241.972204, 1516905.907432, 16.635067, 3.094809, 1516348.841785, 1648.957218, 20
2702, 495, 4, 0, 248.761050, -2933622.045528, 63160676.388363, 184.412806, 25.678188, 63156054.314487, 1648.957218, 20
2702, 495, 5, 0, 248.761050, -2928991.279340, 63989269.189462, 184.412806, 25.678188, 63984647.115585, 1648.957218, 20
2702, 495, 6, 1, 72.781500, 7081429.312227, 7878450.621251, 54.224111, 4.040000, 7877723.421251, 1648.957218, 20
2702, 495, 7, 2, 19.639779, 9864128.163418, 7252987.384548, 16.635067, 3.094809, 7252430.318901, 1648.957218, 20
2702, 495, 8, 3, 67.864758, 8099197.286416, 9543430.196641, 46.661747, 3.830496, 9542740.707293, 1648.957218, 20
3007, 495, 0, 2, 21.315518, 9884901.994383, 6959299.441067, 18.037846, 57.970838, 6948864.690297, 32904.564045, 20
3007, 495, 1, 2, 21.315518, 9855105.811531, 6711320.193474, 18.037846, 57.970838, 6700885.442705, 32904.564045, 20
3007, 495, 2, 2, 21.315518, 3626175.958425, 2482594.730240, 18.037846, 57.970838, 2472159.979470, 32904.564045, 20
3007, 495, 3, 1, 59.048000, 5365182.924204, 2128939.077218, 37.918222, 50.200000, 2119903.077218, 32904.564045, 20
3007, 495, 4, 0, 289.228489, -2933911.274017, 63258268.936410, 214.403978, 542.180822, 63160676.388363, 32904.564045, 20
3007, 495, 5, 0, 289.228489, -2929280.507828, 64086861.737509, 214.403978, 542.180822, 63989269.189462, 32904.564045, 20
3007, 495, 6, 1, 59.048000, 7081370.264227, 7887486.621251, 37.918222, 50.200000, 7878450.621251, 32904.564045, 20
3007, 495, 7, 2, 21.315518, 9864106.847900, 7263422.135318, 18.037846, 57.970838, 7252987.384548, 32904.564045, 20
3007, 495, 8, 3, 78.834944, 8099118.451471, 9557985.154006, 54.114515, 80.860874, 9543430.196641, 32904.564045, 20
2051, 495, 0, 2, 5907.518341, 9878994.476042, 6959623.344358, 5907.518341, 28.791404, 6959299.441067, 990.383287, 320
2051, 496, 1, 2, 5907.518341, 9849198.293190, 6711644.096766, 5907.518341, 28.791404, 6711320.193474, 990.383287, 320
2051, 497, 2, 0, 38226.109816, 3587949.848608, 2444746.967645, 33011.027113, 254.171477, 2441887.538532, 990.383287, 320
2051, 498, 3, 3, 9895.392469, 5355287.531735, 2577899.874494, 7435.757906, 37.920066, 2577473.273748, 990.383287, 320
2051, 499, 4, 0, 38226.109816, -2972137.383833, 63261128.365523, 33011.027113, 254.171477, 63258268.936410, 990.383287, 320
2051, 500, 5, 0, 38226.109816, -2967506.617645, 64089721.166622, 33011.027113, 254.171477, 64086861.737509, 990.383287, 320
2051, 501, 6, 1, 11416.580437, 7069953.683791, 7887838.221251, 9046.876707, 31.253333, 7887486.621251, 990.383287, 320
2051, 502, 7, 2, 5907.518341, 9858199.329560, 7263746.038609, 5907.518341, 28.791404, 7263422.135318, 990.383287, 320
2051, 503, 8, 3, 9895.392469, 8089223.059003, 9558411.754752, 7435.757906, 37.920066, 9557985.154006, 990.383287, 320
377, 504, 0, 2, 67.734977, 9878926.741065, 6959726.015112, 67.734977, 18.252578, 6959623.344358, 299.837234, 640
377, 505, 1, 2, 67.734977, 9849130.558213, 6711746.767519, 67.734977, 18.252578, 6711644.096766, 299.837234, 640
377, 506, 2, 0, 473.083319, 3587476.765289, 2445575.875105, 378.433986, 147.361326, 2444746.967645, 299.837234, 640
377, 507, 3, 0, 473.083319, 5354814.448416, 16208600.379790, 378.433986, 147.361326, 16207771.472330, 299.837234, 640
377, 508, 4, 0, 473.083319, -2972610.467152, 63261957.272983, 378.433986, 147.361326, 63261128.365523, 299.837234, 640
377, 509, 5, 0, 473.083319, -2967979.700964, 64090550.074082, 378.433986, 147.361326, 64089721.166622, 299.837234, 640
377, 510, 6, 1, 362.394444, 7069591.289346, 7887982.221251, 362.394444, 25.600000, 7887838.221251, 299.837234, 640
377, 511, 7, 2, 67.734977, 9858131.594582, 7263848.709363, 67.734977, 18.252578, 7263746.038609, 299.837234, 640
377, 512, 8, 3, 125.699865, 8089097.359138, 9558535.525475, 89.888593, 22.003684, 9558411.754752, 299.837234, 640
2401, 513, 0, 2, 12704.806326, 9866221.934739, 6960942.052763, 12704.806326, 270.230589, 6959726.015112, 3717.570346, 800
2401, 513, 1, 2, 12704.806326, 9836425.751887, 6712962.805170, 12704.806326, 270.230589, 6711746.767519, 3717.570346, 800
2401, 513, 2, 0, 82283.283372, 3505193.481917, 2456310.074624, 69623.537260, 2385.377671, 2445575.875105, 3717.570346, 800
2401, 513, 3, 2, 12704.806326, 5342109.642090, 1518121.945082, 12704.806326, 270.230589, 1516905.907432, 3717.570346, 800
2401, 513, 4, 0, 82283.283372, -3054893.750524, 63272691.472501, 69623.537260, 2385.377671, 63261957.272983, 3717.570346, 800
2401, 513, 5, 0, 82283.283372, -3050262.984336, 64101284.273600, 69623.537260, 2385.377671, 64090550.074082, 3717.570346, 800
2401, 513, 6, 1, 34835.171111, 7034756.118235, 7889301.221251, 29299.179722, 293.111111, 7887982.221251, 3717.570346, 800
2401, 513, 7, 2, 12704.806326, 9845426.788256, 7265064.747014, 12704.806326, 270.230589, 7263848.709363, 3717.570346, 800
2401, 513, 8, 3, 21487.153856, 8067610.205282, 9560136.569688, 15971.327005, 355.787603, 9558535.525475, 3717.570346, 800
2326, 513, 0, 2, 171.616630, 9866050.318108, 6961254.126677, 171.616630, 55.479807, 6960942.052763, 813.765353, 640
2326, 513, 1, 2, 171.616630, 9836254.135257, 6713274.879085, 171.616630, 55.479807, 6712962.805170, 813.765353, 640
2326, 513, 2, 0, 1700.313132, 3503493.168785, 2458299.233504, 1360.188168, 353.628245, 2456310.074624, 813.765353, 640
2326, 513, 3, 3, 452.093828, 5341657.548262, 2578196.703113, 323.842350, 52.769532, 2577899.874494, 813.765353, 640
2326, 513, 4, 0, 1700.313132, -3056594.063656, 63274680.631382, 1360.188168, 353.628245, 63272691.472501, 813.765353, 640
2326, 513, 5, 0, 1700.313132, -3051963.297468, 64103273.432480, 1360.188168, 353.628245, 64101284.273600, 813.765353, 640
2326, 513, 6, 1, 413.766222, 7034342.352013, 7889958.221251, 386.554667, 116.800000, 7889301.221251, 813.765353, 640
2326, 513, 7, 2, 171.616630, 9845255.171626, 7265376.820928, 171.616630, 55.479807, 7265064.747014, 813.765353, 640
2326, 513, 8, 3, 452.093828, 8067158.111454, 9560433.398307, 323.842350, 52.769532, 9560136.569688, 813.765353, 640
2519, 513, 0, 2, 24.106426, 9866026.211682, 6962090.218522, 22.347784, 4.644955, 6961254.126677, 2403.831639, 20
2519, 514, 1, 2, 24.106426, 9836230.028830, 6714110.970930, 22.347784, 4.644955, 6713274.879085, 2403.831639, 20
2519, 515, 2, 0, 167.688229, 3503325.480557, 2464849.407932, 141.545573, 36.389858, 2458299.233504, 2403.831639, 20
2519, 516, 3, 0, 167.688229, 5341489.860033, 16215150.554218, 141.545573, 36.389858, 16208600.379790, 2403.831639, 20
2519, 517, 4, 0, 167.688229, -3056761.751885, 63281230.805810, 141.545573, 36.389858, 63274680.631382, 2403.831639, 20
2519, 518, 5, 0, 167.688229, -3052130.985696, 64109823.606909, 141.545573, 36.389858, 64103273.432480, 2403.831639, 20
2519, 519, 6, 1, 57.373750, 7034284.978263, 7891210.221251, 53.247500, 6.955556, 7889958.221251, 2403.831639, 20
2519, 520, 7, 2, 24.106426, 9845231.065199, 7266212.912773, 22.347784, 4.644955, 7265376.820928, 2403.831639, 20
2519, 521, 8, 3, 51.175658, 8067106.935796, 9561410.458588, 47.108510, 5.428113, 9560433.398307, 2403.831639, 20
1067, 522, 0, 2, 1.463103, 9866024.748579, 7005114.983021, 1.196783, 956.105878, 6962090.218522, 128808.229864, 80
1067, 522, 1, 2, 1.463103, 9836228.565727, 6757135.735428, 1.196783, 956.105878, 6714110.970930, 128808.229864, 80
1067, 522, 2, 2, 1.463103, 3503324.017454, 2525619.494738, 1.196783, 956.105878, 2482594.730240, 128808.229864, 80
1067, 522, 3, 2, 1.463103, 5341488.396930, 1561146.709581, 1.196783, 956.105878, 1518121.945082, 128808.229864, 80
1067, 522, 4, 0, 12.156928, -3056773.908813, 63646199.707114, 9.617717, 8110.420029, 63281230.805810, 128808.229864, 80
1067, 522, 5, 0, 12.156928, -3052143.142625, 64474792.508213, 9.617717, 8110.420029, 64109823.606909, 128808.229864, 80
1067, 522, 6, 1, 5.015278, 7034279.962985, 7944017.471251, 4.336111, 1173.494444, 7891210.221251, 128808.229864, 80
1067, 522, 7, 2, 1.463103, 9845229.602096, 7309237.677272, 1.196783, 956.105878, 7266212.912773, 128808.229864, 80
1067, 522, 8, 3, 3.617619, 8067103.318177, 9615842.462243, 3.038891, 1209.600081, 9561410.458588, 128808.229864, 80
418, 522, 0, 2, 4.353329, 9866020.395250, 7005117.783200, 3.568719, 0.031113, 7005114.983021, 5.885368, 40
418, 522, 1, 2, 4.353329, 9836224.212399, 6757138.535608, 3.568719, 0.031113, 6757135.735428, 5.885368, 40
418, 522, 2, 0, 59.978502, 3503264.038952, 2464858.628277, 44.404236, 0.102448, 2464849.407932, 5.885368, 40
418, 522, 3, 2, 4.353329, 5341484.043602, 1561149.509760, 3.568719, 0.031113, 1561146.709581, 5.885368, 40
418, 522, 4, 0, 59.978502, -3056833.887315, 63646208.927459, 44.404236, 0.102448, 63646199.707114, 5.885368, 40
418, 522, 5, 0, 59.978502, -3052203.121126, 64474801.728558, 44.404236, 0.102448, 64474792.508213, 5.885368, 40
418, 522, 6, 1, 12.962931, 7034267.000055, 7944027.471251, 8.728639, 0.111111, 7944017.471251, 5.885368, 40
418, 522, 7, 2, 4.353329, 9845225.248768, 7309240.477451, 3.568719, 0.031113, 7309237.677272, 5.885368, 40
418, 522, 8, 3, 16.313865, 8067087.004312, 9615843.983192, 11.123492, 0.016899, 9615842.462243, 5.885368, 40
2559, 522, 0, 2, 17.767294, 9866002.627957, 7007580.612074, 15.035268, 13.682383, 7005117.783200, 7677.207479, 20
2559, 522, 1, 2, 17.767294, 9836206.445105, 6759601.364482, 15.035268, 13.682383, 6757138.535608, 7677.207479, 20
2559, 522, 2, 1, 58.824877, 3503205.214075, 2477744.732240, 37.434012, 12.972222, 2475409.732240, 7677.207479, 20
2559, 522, 3, 0, 227.672676, 5341256.370926, 16237698.612895, 168.772906, 125.266993, 16215150.554218, 7677.207479, 20
2559, 522, 4, 0, 227.672676, -3057061.559990, 63668756.986135, 168.772906, 125.266993, 63646208.927459, 7677.207479, 20
2559, 522, 5, 0, 227.672676, -3052430.793802, 64497349.787234, 168.772906, 125.266993, 64474801.728558, 7677.207479, 20
2559, 522, 6, 1, 58.824877, 7034208.175178, 7946362.471251, 37.434012, 12.972222, 7944027.471251, 7677.207479, 20
2559, 522, 7, 2, 17.767294, 9845207.481474, 7311703.306325, 15.035268, 13.682383, 7309240.477451, 7677.207479, 20
2559, 522, 8, 3, 62.060210, 8067024.944102, 9619206.925559, 42.600143, 18.683013, 9615843.983192, 7677.207479, 20
3255, 522, 0, 2, 451.949724, 9865550.678232, 7013772.547805, 451.949724, 68.799286, 7007580.612074, 18527.613003, 40
3255, 522, 1, 2, 451.949724, 9835754.495380, 6765793.300212, 451.949724, 68.799286, 6759601.364482, 18527.613003, 40
3255, 522, 2, 1, 1049.789128, 3502155.424947, 2485367.732240, 942.393534, 84.700000, 2477744.732240, 18527.613003, 40
3255, 522, 3, 0, 2816.600195, 5338439.770731, 16290168.557720, 2420.536341, 582.999387, 16237698.612895, 18527.613003, 40
3255, 522, 4, 0, 2816.600195, -3059878.160186, 63721226.930960, 2420.536341, 582.999387, 63668756.986135, 18527.613003, 40
3255, 522, 5, 0, 2816.600195, -3055247.393997, 64549819.732059, 2420.536341, 582.999387, 64497349.787234, 18527.613003, 40
3255, 522, 6, 1, 1049.789128, 7033158.386050, 7953985.471251, 942.393534, 84.700000, 7946362.471251, 18527.613003, 40
3255, 522, 7, 2, 451.949724, 9844755.531750, 7317895.242056, 451.949724, 68.799286, 7311703.306325, 18527.613003, 40
3255, 522, 8, 3, 721.229565, 8066303.714537, 9627032.497014, 528.619604, 86.950794, 9619206.925559, 18527.613003, 40
